bench,CRuby 3.4.0dev mem (MiB),YJIT 3.4.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,60.171875,65.94140625,1,1
chunky-png,58.36328125,57.7421875,1,1
erubi-rails,109.203125,113.33984375,2,2
hexapdf,156.375,263.8125,2,2
liquid-c,36.62890625,40.58984375,1,1
liquid-compile,34.203125,37.52734375,1,1
liquid-render,37.4375,42.29296875,1,1
lobsters,284.17578125,332.51953125,8,7
mail,68.71875,71.640625,1,1
psych-load,34.6640625,38.046875,1,1
railsbench,109.6796875,116.640625,3,3
rubocop,91.04296875,123.06640625,6,5
ruby-lsp,96.63671875,78.5,1,1
sequel,39.41015625,41.703125,1,1
binarytrees,27.44921875,27.671875,1,1
blurhash,22.84765625,23.28515625,1,1
erubi,31.07421875,32.33203125,1,1
etanni,24.46875,24.7109375,1,1
fannkuchredux,21.3125,21.703125,1,1
fluentd,608.7421875,659.84375,1,1
graphql,41.1484375,44.0859375,1,1
graphql-native,42.3984375,45.0546875,1,1
lee,34.1484375,35.58203125,1,1
matmul,27.015625,27.23828125,1,1
nbody,21.34375,21.625,1,1
nqueens,22.1953125,22.55078125,1,1
optcarrot,66.59375,72.625,1,1
rack,30.92578125,32.67578125,1,1
ruby-json,22.76953125,23.109375,1,1
rubykon,47.92578125,49.8046875,1,1
sudoku,21.37890625,21.79296875,1,1
tinygql,29.46484375,31.23046875,1,1
30k_ifelse,145.59765625,152.88671875,5,5
30k_methods,92.265625,95.09375,2,2
cfunc_itself,21.2578125,21.47265625,1,1
fib,21.2578125,21.47265625,1,1
getivar,21.26171875,21.4765625,1,1
keyword_args,21.25390625,21.46875,1,1
respond_to,21.26171875,21.48828125,1,1
ruby-xor,22.38671875,22.61328125,1,1
setivar,21.2578125,21.46484375,1,1
setivar_object,21.25390625,21.4765625,1,1
setivar_young,21.2578125,21.47265625,1,1
str_concat,47.453125,48.01171875,1,1
throw,21.2578125,21.47265625,1,1
