bench,CRuby 3.3.4 mem (MiB),CRuby 3.4.0dev mem (MiB),YJIT 3.3.4 mem (MiB),YJIT 3.4.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,58.13671875,63.70703125,73.4453125,75.08203125,3,2
chunky-png,49.50390625,47.859375,41.11328125,44.63671875,1,1
erubi-rails,96.78125,101.90234375,99.78125,107.90625,3,2
hexapdf,142.00390625,143.43359375,256.98828125,265.24609375,2,2
liquid-c,24.84765625,27.83984375,30.65625,31.8828125,1,1
liquid-compile,23.9296875,26.20703125,27.19921875,29.171875,1,1
liquid-render,25.37890625,28.22265625,30.08984375,30.0625,1,1
lobsters,249.68359375,269.6328125,331.73046875,322.52734375,12,9
mail,42.98828125,59.53125,47.51953125,65.109375,2,1
psych-load,26.33984375,26.46875,28.375,28.21875,1,1
railsbench,94.05078125,100.75390625,110.109375,109.98828125,5,3
rubocop,83.1484375,83.27734375,119.3984375,119.09765625,9,6
ruby-lsp,65.8125,63.87890625,72.33984375,69.9453125,2,1
sequel,28.7421875,31.02734375,32.43359375,33.5625,1,1
binarytrees,20.48046875,20.7734375,18.62109375,18.6171875,1,1
blurhash,13.453125,14.5703125,13.8515625,15.05078125,1,1
erubi,20.4609375,21.91796875,21.66015625,23.265625,1,1
etanni,15.09375,16.515625,15.60546875,17.11328125,1,1
fannkuchredux,12.05859375,13.3984375,12.29296875,13.7890625,1,1
fluentd,599.203125,624.8125,651.18359375,654.16796875,1,1
graphql,31.4765625,32.7578125,34.8203125,35.73828125,1,1
graphql-native,29.1640625,31.0,33.5390625,34.0625,1,1
lee,25.84375,26.13671875,28.59765625,27.21875,1,1
matmul,20.2109375,21.05859375,20.5234375,21.52734375,1,1
nbody,12.06640625,13.3984375,12.36328125,13.82421875,1,1
nqueens,12.234375,13.70703125,12.46484375,15.10546875,1,1
optcarrot,53.34765625,55.98046875,55.7890625,59.8515625,1,1
protoboeuf,21.04296875,25.59375,26.38671875,28.53125,1,1
protoboeuf-encode,45.8984375,45.5703125,49.4609375,74.73828125,1,1
rack,22.39453125,24.10546875,24.78125,26.26953125,1,1
ruby-json,12.8828125,14.42578125,13.18359375,14.984375,1,1
rubykon,37.1953125,40.74609375,39.93359375,40.91015625,1,1
sudoku,12.3125,13.5390625,12.6484375,14.07421875,1,1
tinygql,18.640625,20.41796875,20.76953125,21.8984375,1,1
30k_ifelse,51.76953125,138.55859375,86.46875,151.234375,8,7
30k_methods,41.06640625,84.94140625,51.57421875,89.34765625,3,3
cfunc_itself,12.0546875,13.390625,12.453125,13.859375,1,1
fib,12.03515625,13.39453125,12.3046875,13.8515625,1,1
getivar,12.046875,13.39453125,12.453125,13.85546875,1,1
keyword_args,12.04296875,13.390625,12.39453125,13.86328125,1,1
object-new,12.23046875,13.515625,12.421875,13.84765625,1,1
respond_to,12.03515625,13.390625,12.4453125,13.8671875,1,1
ruby-xor,13.23828125,14.578125,13.44921875,14.9140625,1,1
setivar,12.04296875,13.39453125,12.44921875,13.85546875,1,1
setivar_object,12.046875,13.390625,12.32421875,13.79296875,1,1
setivar_young,12.046875,13.390625,12.3203125,13.79296875,1,1
str_concat,38.34375,39.47265625,39.13671875,40.3125,1,1
throw,12.23046875,13.51953125,12.44140625,13.85546875,1,1
