bench,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,207.14485862270413,0.3118775803019723,127.59461857346575,0.43440663040461625,1.623460777097236,0.5347679362438496,99.55311829680302
chunky-png,2506.083015104135,0.14194480002246343,1263.1149417410295,0.10285560722779238,1.9840498534914375,0.17529290399675349,99.99247129443405
erubi-rails,4619.206036006411,0.05227186499855681,3048.4731571127973,0.09184358873104502,1.5152523240129991,0.10567683124235268,99.86668279700558
hexapdf,8601.048758005103,0.4047490802678616,5257.2991243253155,1.4916694688209893,1.6360204269542873,1.5456065547837108,98.77208613754114
liquid-c,234.76741967020828,0.4529820189976558,176.812355895734,0.5500625381198301,1.32777722733727,0.712573859594935,99.75133156612728
liquid-compile,218.00284185300865,0.16449007299018933,176.31176950945982,0.07979084800266674,1.2364622195077677,0.18282112442850385,99.95761940011421
liquid-render,573.0658083921298,0.10482885349670469,285.56014217125875,0.12962320907447078,2.0068130098087904,0.16670712299178325,99.90365297702267
lobsters,3165.0367894520364,0.5033666307124471,2215.0248353679976,0.9408100286845856,1.4288944931519048,1.0670058458079281,99.26785547756187
mail,469.73873613192546,0.12283538907651868,340.23325900170977,0.22916436567426132,1.3806373236708316,0.2600093061881945,99.9001064161971
psych-load,8266.747094814977,0.052836822023579234,4770.039182901382,0.055834746777384744,1.733056433676236,0.07687163787279458,99.99647896103568
railsbench,9410.363665098945,0.025991054743247612,5722.246241693695,0.04751609173185431,1.6445226695301431,0.0541600766260212,99.84626244792395
rubocop,523.6442736039559,0.3821849318445418,363.02229712406796,7.232116352538483,1.4424576059166776,7.242207692325837,99.66481051219687
ruby-lsp,381.53308696217005,0.1340835991184113,318.7633416149765,0.18128491224762588,1.1969164491411657,0.22548310571121782,97.58255606701064
sequel,234.06871159655086,0.11247346958187072,197.88574316386354,0.0889095743593254,1.1828477779863364,0.14337082608585475,98.65264797920923
binarytrees,989.831246457052,1.060647419729161,472.0312733545728,2.1355645054155543,2.096961159845709,2.3844514475595657,99.99743082891042
blurhash,1064.4379742443562,0.8442361479075727,414.0955362468958,0.7099809695522937,2.5705130364160875,1.103090046442371,99.98771998633875
erubi,656.0428500222631,0.24543120547704014,549.0027937708022,0.1433193790744935,1.1949717878779103,0.28421280942317056,99.98350776118386
