bench,CRuby 3.4.0dev mem (MiB),YJIT 3.4.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,41.54296875,46.578125,2,1
chunky-png,47.12109375,48.734375,1,1
erubi-rails,86.23828125,89.48046875,3,2
hexapdf,158.64453125,259.47265625,3,2
liquid-c,28.859375,32.91015625,1,1
liquid-compile,25.75,29.1796875,1,1
liquid-render,29.30859375,34.27734375,1,1
lobsters,267.09375,320.0703125,11,9
mail,48.30078125,52.58203125,2,1
psych-load,27.046875,29.30078125,1,1
railsbench,84.71484375,99.19921875,4,3
rubocop,80.3828125,114.87109375,8,6
ruby-lsp,74.00390625,74.75,1,1
sequel,28.80859375,32.8828125,1,1
binarytrees,18.21484375,18.4375,1,1
blurhash,13.33203125,13.71484375,1,1
erubi,21.1796875,23.265625,1,1
etanni,14.8515625,15.2109375,1,1
fannkuchredux,12.08984375,12.375,1,1
fluentd,599.4296875,651.28515625,1,1
graphql,31.8515625,35.4609375,1,1
graphql-native,29.4765625,33.26953125,1,1
lee,26.1328125,29.2421875,1,1
matmul,24.453125,24.8359375,1,1
nbody,12.0859375,12.3203125,1,1
nqueens,12.09375,12.31640625,1,1
optcarrot,50.66015625,52.96484375,1,1
rack,21.08203125,23.140625,1,1
ruby-json,13.15234375,13.48046875,1,1
rubykon,38.12109375,40.1328125,1,1
sudoku,12.3828125,12.82421875,1,1
tinygql,19.89453125,22.140625,1,1
30k_ifelse,52.3515625,86.58984375,8,7
30k_methods,41.05859375,51.52734375,3,3
cfunc_itself,12.21484375,12.40625,1,1
fib,12.14453125,12.34765625,1,1
getivar,12.26953125,12.46875,1,1
keyword_args,12.14453125,12.35546875,1,1
respond_to,12.28125,12.484375,1,1
setivar,12.27734375,12.47265625,1,1
setivar_object,12.21484375,12.41015625,1,1
setivar_young,12.21484375,12.4140625,1,1
str_concat,38.25,53.3125,1,1
throw,12.27734375,12.48046875,1,1
