bench,CRuby 3.3.0dev mem (MiB),YJIT 3.3.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,54.70703125,72.9765625,3,3
hexapdf,262.40625,297.06640625,2,2
liquid-render,21.8125,27.4453125,1,1
mail,41.95703125,50.4765625,2,2
psych-load,29.19921875,33.98828125,1,1
railsbench,93.06640625,127.2421875,6,6
ruby-lsp,86.7578125,127.82421875,6,6
binarytrees,22.0546875,23.25390625,1,1
chunky_png,30.94921875,38.09375,1,1
erubi,119.48828125,106.578125,1,1
erubi_rails,91.86328125,116.98828125,5,5
etanni,118.765625,120.61328125,1,1
fannkuchredux,16.3203125,17.75390625,1,1
lee,25.921875,32.5078125,1,1
nbody,16.3203125,17.80859375,1,1
optcarrot,50.56640625,56.09375,1,1
rubykon,51.6328125,52.796875,1,1
30k_ifelse,58.00390625,106.91015625,6,6
30k_methods,48.19921875,63.6953125,2,2
cfunc_itself,16.3203125,17.5703125,1,1
fib,16.18359375,17.57421875,1,1
getivar,16.32421875,17.63671875,1,1
keyword_args,16.31640625,17.640625,1,1
respond_to,16.375,17.61328125,1,1
setivar,16.3828125,17.6484375,1,1
setivar_object,16.28515625,17.6484375,1,1
str_concat,98.8828125,100.15234375,1,1
