bench,CRuby 3.3.6 mem (MiB),CRuby 3.4.0dev mem (MiB),YJIT 3.3.6 mem (MiB),YJIT 3.4.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,55.33984375,58.87109375,65.140625,66.21484375,3,2
chunky-png,52.5859375,42.359375,59.23046875,42.171875,1,1
erubi-rails,99.71484375,104.0625,104.76171875,113.21875,4,3
hexapdf,128.32421875,122.3046875,276.30859375,137.9609375,3,2
liquid-c,28.08203125,26.84375,30.87890625,31.56640625,1,1
liquid-compile,23.96875,24.73828125,27.4296875,31.89453125,1,1
liquid-render,26.5390625,27.8671875,32.36328125,32.67578125,2,1
lobsters,268.73828125,278.69140625,321.8203125,325.0859375,14,11
mail,45.03125,48.9296875,48.3046875,52.5703125,2,1
psych-load,24.796875,24.83984375,26.91015625,28.14453125,1,1
railsbench,97.82421875,96.32421875,114.85546875,115.59765625,6,5
rubocop,84.31640625,84.88671875,119.40625,124.35546875,11,8
ruby-lsp,58.171875,60.5234375,76.00390625,65.69140625,2,1
sequel,29.11328125,30.10546875,32.8046875,34.0078125,1,1
binarytrees,18.54296875,21.00390625,19.56640625,18.0,1,1
blurhash,13.453125,13.828125,13.91796875,14.5625,1,1
erubi,20.8359375,36.9765625,21.71484375,23.0390625,1,1
etanni,15.375,18.94140625,15.6796875,19.3671875,1,1
fannkuchredux,12.21484375,12.53515625,12.58984375,13.1953125,1,1
fluentd,177.09375,238.31640625,191.8828125,234.90625,1,1
graphql,31.59765625,31.44140625,34.6875,37.96484375,1,1
graphql-native,29.234375,33.96484375,31.7578125,39.5,1,1
lee,21.92578125,24.62109375,28.05078125,26.921875,1,1
loops-times,14.4296875,14.96875,19.33984375,19.3984375,1,1
matmul,17.6484375,20.20703125,17.89453125,20.75390625,1,1
nbody,12.33984375,12.6171875,12.62890625,13.375,1,1
nqueens,13.04296875,13.16015625,13.26171875,14.99609375,1,1
optcarrot,53.6171875,47.26953125,60.9140625,49.3203125,1,1
protoboeuf,26.734375,28.53125,32.49609375,32.63671875,1,1
protoboeuf-encode,57.53515625,66.484375,62.83203125,75.1328125,1,1
rack,23.078125,22.484375,24.9375,24.59375,1,1
ruby-json,12.875,13.3046875,13.1796875,13.953125,1,1
rubykon,16.9296875,18.09765625,18.28515625,19.6953125,1,1
sudoku,12.57421875,12.9921875,12.921875,13.71484375,1,1
tinygql,18.8125,19.4609375,20.8125,23.03515625,1,1
30k_ifelse,52.01953125,109.38671875,86.8046875,121.9453125,10,8
30k_methods,41.1796875,52.83984375,51.921875,56.81640625,4,3
cfunc_itself,12.3984375,12.58984375,12.6484375,13.32421875,1,1
fib,12.28125,12.5234375,12.65625,13.31640625,1,1
getivar,12.31640625,12.53125,12.6640625,13.33203125,1,1
keyword_args,12.265625,12.52734375,12.6640625,13.32421875,1,1
object-new,12.453125,12.7734375,12.65234375,13.30078125,1,1
respond_to,12.29296875,12.51953125,12.6171875,13.35546875,1,1
ruby-xor,13.3828125,14.58203125,13.58984375,15.14453125,1,1
setivar,12.45703125,12.65625,12.6796875,13.3828125,1,1
setivar_object,12.3203125,12.59375,12.58984375,13.32421875,1,1
setivar_young,12.40625,12.59375,12.6640625,13.328125,1,1
str_concat,38.26953125,38.8984375,39.0078125,39.4453125,1,1
throw,12.44921875,12.78125,12.66796875,13.33984375,1,1
