bench,No JIT (ms),No JIT RSD,YJIT 3.3 (ms),YJIT 3.3 RSD,YJIT 3.4dev (ms),YJIT 3.4dev RSD,YJIT 3.3 spd,YJIT 3.3 spd RSD,YJIT 3.4dev spd,YJIT 3.4dev spd RSD,% in YJIT
activerecord,1504.2948823422194,0.08154727323438637,978.752272292262,0.048356240342744106,912.9088786633118,0.06949868553729413,1.5369516116873208,0.09480655964672961,1.6478039785797893,0.10714487884810624,99.8078804944399
chunky-png,2531.903525814414,0.8806722341675798,1400.1491721719503,0.10551162480703426,1249.2747655404467,0.07942924741921792,1.8083098402199924,0.8869702852988578,2.026698686032525,0.8842469052133006,99.9883922708791
erubi-rails,4649.988944083452,0.06038108375706249,3315.85111618042,0.0457261082965433,3105.729065462947,0.055497847984930695,1.402351547508516,0.07574135102851415,1.4972294253846365,0.08201150167284996,99.84155710505847
hexapdf,8696.110619977117,0.5785702909056492,6449.043721333146,0.5837663860406378,5198.721894994378,1.453065588781665,1.3484341238392872,0.8219043587848859,1.6727401072079315,1.564015085227778,98.88991346760952
liquid-c,239.363311629357,0.46345540519005934,197.76213663161224,0.17223671317971972,182.35075979360514,0.5592716216840735,1.2103596558285508,0.49442532091999,1.3126532178987458,0.7263440365426121,99.66659106641417
liquid-compile,221.0107237277996,0.14107081560707305,179.69200323120907,2.7975133592150025,172.6522240216381,0.4430753904268148,1.229941899214212,2.801068005244152,1.280091959314123,0.4649911575696028,99.89487903665393
liquid-render,568.0818309964136,0.05743011788549097,313.06243475613206,0.12098767402738897,284.86675255392726,0.11205521497518763,1.8145959653030086,0.1339262323329493,1.9942019414458405,0.1259150096036088,99.86292727216815
lobsters,3207.1441307663918,0.3626029206495824,2342.0971263200045,0.9655382352628815,2232.1001891046762,0.9959905781845038,1.369347195180408,1.0313801247930692,1.4368280359551504,1.0599425031084986,99.03295840534639
mail,474.8505658398454,0.1780784807847707,370.3733817606732,0.22538881628801632,341.0844897727172,0.16157568964411156,1.2820861034411024,0.28724913198532925,1.3921787125420557,0.24045508687191922,99.76331633371099
psych-load,8190.524335578084,0.04775999101346966,5422.279392927885,0.049336575450080265,4654.284687712789,0.03299220160185048,1.5105315941964808,0.06866669075139827,1.7597815529421508,0.05804741258784794,99.99210669535819
railsbench,9410.278756171465,0.040804157496380396,6291.219076141715,0.6194882452390904,5766.1088943481445,0.034844336079847535,1.4957798547912926,0.6208306252581269,1.631998099341357,0.05365731101942009,99.80797529781931
rubocop,530.4208176887848,0.4893844994573953,398.0958106804569,4.431706615298557,357.68441160519916,4.243852853235085,1.3323948744452938,4.4586456141288195,1.4829296454614487,4.271976618407542,99.63083398033459
ruby-lsp,401.7717574078303,0.1829670823922785,300.9465385059064,1.0598224771720952,309.15256915078766,0.6474197762162185,1.3350270097888004,1.0755001796179948,1.2995905501010672,0.6727773181930269,97.52564393750406
sequel,237.56459183417834,0.28628960214810323,214.02370221628487,0.18272808870052545,198.11411687291005,0.30271975258727263,1.1099919745996352,0.3396340540909677,1.199130054859118,0.4166545150416815,96.77420682419223
binarytrees,1074.582804615299,0.14473258833495128,498.1932497638113,2.222118073959356,494.3892252357567,0.27702243547740807,2.1569597844305366,2.226826499021191,2.1735562786645857,0.31255231863476746,99.98484039927432
blurhash,1039.4223971292377,1.7052914334548455,434.4802611838963,0.3541501795133823,411.03395192869124,0.3698132274217819,2.392335141525097,1.7416777034410937,2.5287993662128505,1.7449299975043686,99.98136507967105
erubi,653.7730080179042,0.1948695781112509,622.8150455042338,0.15672249400956642,563.76562834802,0.1761980327928081,1.0497065103631316,0.2500721747852718,1.159653897194175,0.26271638554401666,99.93967002890345
etanni,2660.7444897294044,0.06670319643097752,918.1222105803697,0.37648066370909433,2499.9795496463776,0.03862109683303413,2.8980286709843086,0.3823440944502082,1.0643065020694937,0.07707726989648876,99.9182386176376
fannkuchredux,5663.799859583378,1.089144776942835,1674.5517823845148,0.18927349637746274,1378.7132989615202,0.24921234296777084,3.382278123115599,1.105468589138926,4.108033094225962,1.1172927714029766,74.28186594669059
fluentd,5151.092638447881,0.6151753616883888,5630.570908635855,0.6406675059422108,4540.229583531618,0.46397583398835324,0.9148437559941609,0.8881979389745579,1.1345445298916146,0.7705285849036543,99.97569356002765
graphql,11133.683137223125,0.04960199123740595,9807.067727670074,0.03263610606707197,9010.923164337873,0.07136822896930212,1.135271362082071,0.05937569329226285,1.2355763038005254,0.08691249415895524,99.44085879400318
graphql-native,1706.5548483282328,0.10289969959927843,1618.9682435244322,0.5294349737073203,1512.3447719961405,0.6000723940415587,1.054100261171972,0.5393419504934627,1.1284165356526177,0.6088310326095323,99.89849077107343
lee,3747.9165840893984,0.9220656457977829,2803.4337028861046,1.1141306106961106,2541.143848374486,1.1051888411178719,1.3369021640251235,1.446199181596564,1.4748935155665661,1.4393218645222992,99.95548006784796
matmul,3894.952954724431,4.77594403926453,2180.210891738534,0.26192804325606717,2135.2639127522707,0.06610123632068308,1.7865028422174953,4.783121132276534,1.8241084539774715,4.776401452938135,99.64085820681589
nbody,298.3377266388673,1.0986044898719576,126.59075703586775,0.5301449273308422,119.4652904025994,1.0445795069709622,2.3567101866239524,1.2198300984733277,2.497275364530281,1.5159413483214061,99.55570104125435
nqueens,578.530654045088,1.3636760444117473,606.1855586245656,2.345225366236571,105.17345373127752,0.4968077724845505,0.9543788132428846,2.712875664777494,5.500728877110545,1.4513546489068516,89.04334468258625
optcarrot,17604.76827658713,0.7307667883178954,8278.622172027826,0.4822066194263813,7952.089994773269,0.37592837621013975,2.12653360798019,0.8755245985847975,2.2138542556935787,0.8217920922888247,99.49147790048373
protoboeuf,409.3836492393166,0.663052259404808,208.28010725663668,0.10524011640749598,137.6773040147795,0.07582699642826526,1.9655436836072202,0.6713522032460191,2.973501349179308,0.6673739821787728,99.97549440150571
rack,238.84901860407714,0.38135900980584914,176.38511003460735,0.4598179283077907,156.50590310630562,0.7588145298936575,1.3541336825836046,0.5973836468747419,1.5261342471014687,0.8492550766040968,99.59627559337942
ruby-json,10226.530950516462,0.049971104327015015,9664.264975115657,0.11071472579122524,8591.034849733114,0.037020839967190536,1.058179900576875,0.12146959197547186,1.1903724207141537,0.06219046437789118,99.98261106660848
rubykon,36554.36272583902,0.2530720749941447,20978.30932624638,0.6121325016930628,19681.55112527311,0.710212789995113,1.7424837319995623,0.662383329176429,1.8572907436599093,0.7539546950676045,99.94793372766361
sudoku,4687.2643686831,0.1993754332996258,1624.3842672556639,0.052395943531064144,1382.179696423312,0.045027020371544414,2.885563756784013,0.20614533296178206,3.3912119971176016,0.20439666329701422,99.71182802799301
tinygql,2596.3584512472153,0.30864894362980044,1403.275242075324,0.1471152669007996,1363.85297216475,0.09747559687828439,1.850213253536365,0.34191676203293286,1.9036938029516437,0.32367524216499716,99.97950113287153
30k_ifelse,7211.886125430465,0.11781110125601142,1555.4192408919334,0.04572614203868075,1514.3313933163881,0.04029130885109435,4.636618820077672,0.1263737933469427,4.76242264887372,0.12451042184527547,99.939713058961
30k_methods,18954.15255203843,0.16494772475818173,3336.6632115095854,0.07899687294788407,3301.5209142118692,0.048080734546161026,5.6805710827084415,0.18288864874137217,5.741036644792274,0.17181242369921707,99.97606940500559
cfunc_itself,293.64331290926987,1.1434839673212085,48.74789796284523,13.626142486929758,43.41972353202956,15.7642290094205,6.023712307207164,13.674037979237625,6.762901488597851,15.805646834121514,89.82331811981719
fib,511.2752098666162,1.9027520734145797,115.26840916311599,0.05086022106133421,103.14685028059627,2.7057471778203017,4.435518921260656,1.903431694327351,4.956769968988534,3.3077988516785615,99.98716005623596
getivar,244.84083557550886,0.10407616343538312,47.28173316930825,76.54723447022403,44.158088562723535,80.70106422533597,5.17833884597194,76.54730522289631,5.544642975832825,80.70113133624334,53.96396036733358
keyword_args,663.4117355570197,0.08052550683098915,78.10884934029168,8.882731853079791,66.56756434003236,19.514786956131413,8.493426047883224,8.883096843498258,9.96599082652717,19.514953095010174,92.20047321527002
respond_to,775.3365615318561,0.7500205890416772,40.53685921315171,12.411650053418507,35.09662979823386,15.182462083555349,19.126705338836594,12.434290809391182,22.091481888408346,15.200976475298624,89.96393233657679
ruby-xor,1979.091838374734,2.846437118695938,537.4020564005426,0.04347979240016132,316.7336786056266,0.06665469631868882,3.682702391632932,2.8467691797961407,6.248441425892549,2.847217434484302,99.99229179034847
setivar,190.7318112113186,0.2446272932280323,34.59369089239051,69.02591445637692,31.30828745596791,75.02122115325594,5.51348544463272,69.02634793360906,6.09205506623652,75.02161998942924,68.73874573456693
setivar_object,308.15408217974687,0.14981060362682444,130.56636049191732,41.99626962796325,157.46880207232564,37.32280344962893,2.3601338125590403,41.99653683200018,1.9569214861888087,37.32310411201877,59.95340349672014
setivar_young,308.5930848240175,0.13038957989305958,130.67381139754673,42.18046081102046,153.5184925464405,37.70139356826327,2.3615526441269092,42.18066234274394,2.0101362363929267,37.701619042577306,59.95340410995743
str_concat,209.4691880325328,4.072103476246437,81.81846624219351,1.1638751421671798,75.44331923512217,0.3334117786920613,2.5601700649395727,4.235166120450648,2.776510765382864,4.085730061498058,99.75658692577423
throw,68.1678629772016,0.23931378461277947,50.41544374365073,0.23923253535252278,44.80374230805671,0.42699501498967957,1.352122641701167,0.33838335283652454,1.5214769897679616,0.48948527080161297,99.96549339033368
