bench,CRuby 3.3.0dev mem (MiB),YJIT 3.3.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,54.71875,60.5,1,1
hexapdf,292.31640625,372.0390625,2,2
liquid-c,40.39453125,44.40234375,1,1
liquid-compile,38.64453125,41.56640625,1,1
liquid-render,36.46484375,40.51953125,1,1
mail,48.4453125,51.09765625,1,1
psych-load,35.9296875,38.73046875,1,1
railsbench,96.1015625,110.5078125,3,3
ruby-lsp,94.08984375,133.69140625,5,5
sequel,41.20703125,44.76953125,1,1
binarytrees,29.76953125,30.16015625,1,1
chunky_png,52.23046875,46.85546875,1,1
erubi,114.98828125,127.4609375,1,1
erubi_rails,95.3671875,103.0546875,2,2
etanni,153.8828125,158.109375,1,1
fannkuchredux,23.94921875,24.53125,1,1
lee,34.45703125,37.3046875,1,1
nbody,23.859375,24.38671875,1,1
optcarrot,58.55859375,62.24609375,1,1
ruby-json,25.09765625,25.4765625,1,1
rubykon,59.1640625,58.5859375,1,1
30k_ifelse,65.56640625,102.328125,6,5
30k_methods,54.72265625,63.95703125,2,2
cfunc_itself,23.8359375,24.234375,1,1
fib,23.8359375,24.2265625,1,1
getivar,23.90234375,24.3125,1,1
keyword_args,23.8359375,24.23828125,1,1
respond_to,23.90625,24.32421875,1,1
setivar,23.90234375,24.3125,1,1
setivar_object,23.83984375,24.23828125,1,1
setivar_young,23.83984375,24.25,1,1
str_concat,106.55078125,114.9296875,1,1
throw,23.8984375,24.28515625,1,1
