bench,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,85.17429019447486,0.4050720370904562,37.938035869935774,0.7168687553794457,2.2450896110299623,0.823397940045934,99.6034338921558
chunky-png,1154.2320052882837,0.12203038752058817,640.755393392136,0.19002627998511423,1.8013613575343017,0.22583490111895005,99.99637885423886
erubi-rails,1889.5539075601846,1.1825543092912265,978.8085635751486,0.2583266992136137,1.9304631956411291,1.2104409849099835,99.92015869741908
hexapdf,3580.8390252292156,0.706710714489469,1919.8948003351688,2.2620098466210923,1.8651225184859528,2.3698372476153278,98.36876136756091
liquid-c,84.15611390420503,0.5795740801133535,57.41236245141889,0.8845624199679744,1.4658186897537289,1.0575238953134056,99.75350659795974
liquid-compile,86.90850738611809,0.6813802402835392,58.95213310532601,1.2236750661701454,1.4742215897573072,1.400592624361332,99.95249306289578
liquid-render,204.8958339876244,0.29952563905043417,78.88250109843082,0.770962626433876,2.5974814583015333,0.827102762543078,99.90648268702019
lobsters,1333.061648370779,1.001211726795451,850.8587232183503,1.1312605512803462,1.5667250179072139,1.5106870479208598,99.492357704555
mail,181.92943929461762,0.2810765994321234,124.72686672699638,0.33310878207869027,1.4586227014972397,0.43585033606305124,99.90298049979738
psych-load,2925.3474727893868,0.03883307939131918,1656.291791362067,0.05020522974093797,1.7662029649882525,0.06347104180926023,99.99655017480254
railsbench,3436.273637165626,0.13568396186584683,1879.2743417123954,0.16793745805279475,1.8285109102455432,0.21590073488723183,99.8464404673422
rubocop,209.1288550088749,0.8641720953801442,108.00191693250899,1.5363043861496601,1.9363439182247173,1.7626754032822927,99.93076053576326
ruby-lsp,144.155000677196,1.1589610845707878,97.44767538930584,1.5175490584505011,1.4793067161560627,1.909488397543567,97.57634791992453
sequel,94.15340432670058,0.8245494667711156,69.38125884958676,0.5266407285475461,1.3570437591917717,0.978382481505889,98.64584125484146
binarytrees,495.5675055139831,1.2905966035929388,237.4496981279836,2.7836760191883445,2.0870420532052054,3.0683043807630783,99.9974440020858
blurhash,438.29530702903867,0.5168916195870568,198.2388712465763,0.07285680391594906,2.21094533212849,0.5220010155892205,99.99719926588136
erubi,319.23710999667253,1.3148903026031042,259.82384703514214,0.1284531335732426,1.2286674746736952,1.3211497702397212,99.98333655583542
etanni,880.7645150615523,0.6199440075264109,816.5439932684725,0.08711492701505351,1.07864918770147,0.6260348097164763,99.96865692953905
fannkuchredux,2202.4302736491613,0.07799965747095845,859.7227626925577,0.07098481590790955,2.5617912764707897,0.10546464172919118,90.23557745035295
fluentd,2627.2857512657843,0.7506020937971835,2309.7198688735566,0.7131084803018907,1.137491081352261,1.035339175290488,99.9893499645238
graphql,4288.245976157486,0.04051868464528185,3831.368619762361,0.03720955022824854,1.1192465152109177,0.05501194809832087,99.75171330307312
graphql-native,681.0323972022161,0.09568737460679515,607.6297712570522,0.14711116073700076,1.120801562756397,0.17549292655981558,99.96759690566846
lee,1462.0336309541017,0.06192242254391185,995.4080319497734,0.14999368787930883,1.468778213583747,0.1622728961266862,99.96402095629938
matmul,1987.2612611335867,0.054449402666976884,1141.3638169384178,0.25712267843327513,1.741128666987355,0.2628246739092279,99.84731607966457
nbody,145.30540867156623,0.027109580951798246,60.632880462905376,0.07805751935107585,2.3964787350068697,0.08263114247440662,99.95424998341839
nqueens,253.20829199594593,0.07945585768355097,69.58164625479888,0.04937234499711539,3.6390097910119903,0.09354604091431604,99.2985431633273
optcarrot,7789.769537808995,0.562999835428854,2025.2001982803147,0.6228002426148037,3.846419501846596,0.8395528315085211,99.503691913213
protoboeuf,171.3084256121964,0.29647531047261017,44.82775798376499,1.380862775774223,3.8214810045650327,1.4123312696526698,99.99631745467838
rack,141.09952091686637,0.30281949759060994,112.53941674732556,0.33456031398069724,1.2537786759075196,0.45125408786169696,99.75264320538355
ruby-json,4520.3989790131645,0.027016219118021944,3960.2442177633443,0.030693228198977577,1.1414444994925548,0.04088948951390182,99.99105064564705
rubykon,13788.17927353084,0.7894444592560002,6603.343629340331,1.0724634007193259,2.0880602384928846,1.3316907674578433,99.94866606248283
sudoku,2130.4348074304667,0.046127811593641294,833.5406727198025,0.03590524559067725,2.555885845952738,0.05845478306644647,99.8913317061576
tinygql,914.791205738921,0.07408042756813328,478.03170747328096,0.09466379754802824,1.9136621931925974,0.12020459356818075,99.99429458217428
30k_ifelse,2440.5562594702296,0.056032279719164926,361.6922037675977,0.05522509757928611,6.747605378407296,0.0786729163891133,99.98552142150278
30k_methods,6720.747497621114,0.02995218004694327,833.2838226190728,0.013929286129212343,8.065376184188128,0.03303268232575088,99.98976758619048
cfunc_itself,120.82544667477367,0.133161587003335,24.182656072665733,0.03498087430665377,4.9963679056472925,0.1376795911546249,99.34723286773975
fib,258.54159391326584,0.05037590833159784,47.969414392481745,0.17738026927660627,5.389717535384111,0.18439493504127194,99.99942003443263
getivar,147.19664106932393,0.408697352844941,21.179490094197625,0.7476358929963413,6.949961515345934,0.8520522018743328,97.85938096412211
keyword_args,312.0411894523312,0.20257514189691536,33.806326073858685,0.5177244991712592,9.230260300116502,0.5559454516017615,99.61687706618723
respond_to,304.64230646077243,0.19622152411810379,13.509850006399525,0.05308189661774702,22.54964387587319,0.20327462772261762,99.73259177945872
ruby-xor,805.8728412084213,0.03207327951805751,183.50621702474191,0.11612121429774529,4.3915288226979605,0.12046921461114592,99.99892473576259
setivar,81.37660648300466,0.08172752229082025,8.362974758048022,0.14134726564367042,9.730581382503006,0.16327411737547032,99.11570432943189
setivar_object,125.0348145497169,0.33837769846650545,40.90149004821528,0.02020850928600412,3.056974560152308,0.33898060514880757,95.81191295808514
setivar_young,124.9867709812747,0.3722097228851127,39.637202872833605,1.5932463820044194,3.1532691997027285,1.6361461155961543,95.93148466352386
str_concat,93.90008864273508,0.791713926735496,48.051853446536754,2.0248153760641077,1.9541408272047154,2.1740948113945198,99.97101533202527
throw,32.715447060763836,0.29413885035713294,26.088120150410273,0.3452088773433581,1.2540362000843261,0.4535271020414077,99.986303314593
