bench,CRuby 3.3.6 (ms),CRuby 3.3.6 RSD,CRuby 3.5.0dev (ms),CRuby 3.5.0dev RSD,YJIT 3.3.6 (ms),YJIT 3.3.6 RSD,YJIT 3.5.0dev (ms),YJIT 3.5.0dev RSD,CRuby 3.5.0dev spd,CRuby 3.5.0dev spd RSD,YJIT 3.3.6 spd,YJIT 3.3.6 spd RSD,YJIT 3.5.0dev spd,YJIT 3.5.0dev spd RSD,% in YJIT
activerecord,271.890945839605,0.05453280475264691,260.455433522578,0.10190430809319725,133.53341275434235,0.07124717193955134,135.70013319293682,0.062410585188764515,1.0439058312678116,0.1155781761499271,2.036126690926376,0.089721715897403,2.0036159098903297,0.0828788750997161,99.94158246218396
chunky-png,700.3256477105184,0.06068668168460009,673.4115767001185,0.031888650564698966,398.21460934609394,0.06308906659570998,307.04613791668106,0.11843194568360312,1.0399667483328479,0.06855479099760609,1.7586638743880325,0.08753915499824011,2.2808482544748903,0.1330751633186745,99.99734418411464
erubi-rails,928.6150278572417,0.10048094135650314,882.343762138056,0.1120625654768482,601.4889499001129,0.11364283874344519,612.7682108999579,0.06575247966904069,1.052441313357351,0.15051391350018745,1.5438604948793382,0.1516941474598071,1.5154425626835426,0.12008250563057316,99.94121331986571
hexapdf,2151.491372900091,0.8083117408448105,1981.5913319089304,0.8598436582211074,1248.4058174999518,2.593402494545184,1233.3261205998497,2.765645724799237,1.0857391926656694,1.180126682594129,1.7233910181615875,2.716450693294607,1.744462666414359,2.881347626630266,98.52744521557945
liquid-c,45.42793855488049,0.5043846578799781,43.83513811907613,0.3203276927260884,35.636198099872416,0.5496180720483796,34.203261780884674,0.27022094423893506,1.03633615642952,0.5975062458518086,1.2747695034011817,0.7459784904585925,1.3281756238894444,0.5722090892410607,99.77074548435262
liquid-compile,46.26317396426863,0.2581206300691196,44.37143588673699,0.2647035534502308,36.666929912615096,0.2590295005620871,34.93387312501945,2.25726294329629,1.0426341415310632,0.3697218290505153,1.2617138679055862,0.3656809289923712,1.324307035715865,2.2719732073345207,99.96541700581814
liquid-render,120.53861804098851,0.19117071154984863,115.23901078124155,0.20828500937005037,52.539776412638474,0.40403070300601557,53.43119818785088,0.3263976027088138,1.0459879620956416,0.28271697169211013,2.294235458756023,0.4469754466701841,2.255959479276593,0.3782613329545277,99.90257657423957
lobsters,857.7877275333473,0.7901034769800866,854.7566350667088,0.8121380229865863,606.4739782999823,1.6193313081438299,600.1612417002434,1.0276858266691138,1.003546146753692,1.1330629606145386,1.4143850490301775,1.8018039265888033,1.4292621181322103,1.2963030751612843,99.51387199417044
mail,106.24233826714712,0.15894753765073752,102.06458424220013,0.3406545305133112,70.92791711865374,0.33724134491385044,73.29624325141,0.28015544204647547,1.040932455228869,0.37591199619655274,1.4978916988273696,0.37282173279536057,1.449492273467963,0.32210462808455376,99.9004160740144
psych-load,2003.2679851001376,0.08802658979559956,1915.606789818081,0.054204266140275105,1230.4656681997585,0.05575814373376024,1138.7445583000954,0.08551555228075096,1.0457615810029475,0.10337689770373519,1.628056789289402,0.1042000532805882,1.759189952214211,0.12272567047249977,99.99768398342233
railsbench,2297.333329400135,0.024754946213296634,2245.844913700148,0.09973908072336837,1438.590667599999,0.09789873379150518,1352.293878900059,0.06694271737892973,1.022926078014513,0.10276522556568346,1.5969332911305316,0.10098004476134484,1.698841771929605,0.0713732076629492,99.82023059032143
rubocop,134.39042722222575,0.49255331611476166,129.52045942667206,1.1609986869351694,81.64915615515362,0.7411855095524238,84.24555044294566,0.6809592556791331,1.0375999885818104,1.2611608621745427,1.6459499834493165,0.8899240016912311,1.5952228517189184,0.8404250574029354,99.8776094964029
ruby-lsp,147.38405215580337,0.1773787985163332,132.4891772081418,0.1368709455091644,83.64151266239598,0.08390270653027546,77.10600572403084,0.0898465024159281,1.1124233334490528,0.2240466332879621,1.7620921413831043,0.1962215643760987,1.9114471145516712,0.19883569136217297,99.76265751190513
sequel,44.30965753340827,0.3462894503462486,45.013229720562386,0.3202632384172418,37.97468920000987,0.2358707068144163,38.047038897157194,0.5671972873623122,0.9843696577312532,0.4716830771848891,1.1668208079342688,0.41898851267575254,1.1646019984151514,0.6645518386192851,99.23507444611008
binarytrees,294.454989113256,0.9420642952524407,289.500202131311,1.489957544399681,123.16575360309581,2.247442730988566,130.0970712762197,3.1658413119102637,1.017114968989547,1.7627985195430038,2.390721288176771,2.436900483290777,2.2633483307865907,3.3030344152895497,99.99601768663456
blurhash,293.711860234796,0.024198035295737347,277.99994206795145,0.014548933258174133,167.9711144420006,0.03801658874555373,145.95135724999426,0.022461741807655835,1.0565177030252908,0.0282350202961598,1.7485855303782776,0.045064464182128165,2.0123955389582893,0.03301628018429006,99.99478194094739
erubi,175.5024648495215,0.07242853286629951,266.7326657222104,0.0582728953078976,153.18563679457927,0.0698564516814268,124.92840627752678,0.1048409197889115,0.6579713975951453,0.09296032863931701,1.1456848600294616,0.1006271147091287,1.4048243316227464,0.1274264918898327,99.98639586470387
etanni,229.8380446984502,0.08972512042116383,206.50578177309987,0.13288570678741407,203.47147233660135,0.11280908612967556,177.71701438654307,0.10028469445589665,1.112986003224776,0.16034091275461462,1.1295836318431451,0.14414051182094823,1.293281037225515,0.13456454650726132,99.98613686709086
fannkuchredux,413.18018435294215,0.3490742127734055,414.674645073533,0.1985611376676724,93.39132177908755,0.06722115224832025,93.42089184881812,0.15598251259102452,0.9963960643884416,0.40159598032755894,4.424181781368284,0.35548767817318877,4.422781416191001,0.3823393129898911,55.722828943993264
fluentd,341.7086726626622,0.269295239389393,366.6975447142831,0.08176802179793939,300.09230563996425,0.25244003751345534,268.41869527605263,5.838857412351277,0.9318542695149724,0.2814354905596285,1.1386785540333952,0.3691150206881118,1.273043490175806,5.845064226142194,99.97416594495374
graphql,251.52461020870365,0.11777018581354821,266.2895449907915,0.07847300033350785,204.5272326494829,0.05536856804750276,201.6592760918062,0.05474572232725424,0.944553081186126,0.1415197104572377,1.229785427350716,0.13013644760092624,1.2472751815998588,0.12987267141200454,98.70159464930641
graphql-native,433.4788861692057,0.12162197779711531,361.06639858224275,0.07412233254350688,371.1096770322852,0.08404597700981746,321.09111200007976,0.08633325303160305,1.2005517208782002,0.14242901974307143,1.1680613926203132,0.1478365033907958,1.3500183280348725,0.14914870452773238,99.97162643927211
lee,929.7459015356898,0.0609752420791019,893.8375975171923,0.8354419246793252,643.4260858000243,0.049191757470955756,606.6537708000396,0.9698632965357231,1.0401731859548533,0.83766412699751,1.4449925516769506,0.07834417112770044,1.532580767295923,0.9717781609573992,99.9675971946301
matmul,453.3025925001341,0.15381659215534532,446.14257660329696,0.26099204495848527,184.72356392037233,0.33584645520849554,188.16590031819942,0.20994019694715416,1.0160487168728658,0.3029461859041897,2.4539510979527037,0.3693946202889206,2.4090581329219227,0.2602583914429921,99.82014763618255
nbody,77.89560000262082,1.6398186088068671,72.45855912223058,0.5877965458175395,47.92115451819855,0.42624031639609467,41.782937944627044,0.11822364458850983,1.0750365580858223,1.7419844571821874,1.6254950613311951,1.6943098527455753,1.8642920731388537,1.644074785382064,99.8093659638705
nqueens,191.37473148682722,0.04924817936324291,184.1573519240418,0.3824570997294634,191.5387286541696,0.03799874791155692,45.96073249496292,0.09301687416430114,1.0391913735041234,0.3856148548799266,0.9991437910834289,0.062203601289959054,4.16387470560442,0.10524980783778931,96.25378787051095
