bench,CRuby 3.3.3 mem (MiB),CRuby 3.4.0dev mem (MiB),YJIT 3.3.3 mem (MiB),YJIT 3.4.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,60.4453125,64.1484375,79.546875,71.484375,2,2
chunky-png,56.9140625,54.83203125,71.9375,53.41015625,1,1
erubi-rails,104.44140625,109.58984375,109.765625,114.3984375,2,2
hexapdf,161.421875,124.390625,255.15234375,246.13671875,2,2
liquid-c,36.328125,37.08984375,40.375,40.9296875,1,1
liquid-compile,34.828125,35.515625,37.625,38.4609375,1,1
liquid-render,34.19921875,36.765625,39.85546875,41.609375,1,1
lobsters,281.1328125,274.5625,325.625,318.96484375,8,7
mail,50.28125,70.5,55.30078125,72.9375,1,1
psych-load,33.5546875,36.20703125,35.35546875,38.40625,1,1
railsbench,99.375,108.08203125,114.79296875,114.41796875,3,3
rubocop,88.72265625,93.2890625,121.45703125,123.984375,6,5
ruby-lsp,70.51171875,74.4609375,74.61328125,80.69140625,1,1
sequel,37.33984375,39.9140625,40.84765625,42.28125,1,1
binarytrees,25.671875,26.984375,26.68359375,27.71875,1,1
blurhash,21.51171875,22.71875,21.99609375,23.10546875,1,1
erubi,29.41796875,30.78125,31.0,32.5234375,1,1
etanni,23.5390625,24.1171875,23.83984375,24.37890625,1,1
fannkuchredux,20.1484375,21.3125,20.390625,21.67578125,1,1
fluentd,606.66796875,609.203125,657.2890625,659.98828125,1,1
graphql,40.4609375,40.890625,42.79296875,43.765625,1,1
graphql-native,38.08203125,40.578125,40.375,43.3828125,1,1
lee,34.84765625,35.08203125,36.6015625,36.96484375,1,1
matmul,28.26953125,35.62109375,28.48828125,35.859375,1,1
nbody,20.2109375,21.33984375,20.50390625,21.62109375,1,1
nqueens,20.80078125,21.6171875,21.03515625,22.76953125,1,1
optcarrot,61.8515625,59.375,68.515625,64.70703125,1,1
protoboeuf,27.25390625,33.296875,33.2734375,34.28125,1,1
rack,30.8671875,32.03515625,32.84375,34.03515625,1,1
ruby-json,21.05859375,22.24609375,21.33984375,22.51171875,1,1
rubykon,47.8828125,50.06640625,46.54296875,49.296875,1,1
sudoku,20.3515625,21.609375,20.74609375,21.921875,1,1
tinygql,28.0234375,30.015625,30.09765625,31.984375,1,1
30k_ifelse,59.80859375,146.4453125,91.00390625,154.30078125,5,5
30k_methods,49.1328125,93.05078125,58.80078125,95.9609375,2,2
cfunc_itself,20.15625,21.30078125,20.48828125,21.53515625,1,1
fib,20.1015625,21.30078125,20.5078125,21.53515625,1,1
getivar,20.1796875,21.3046875,20.51171875,21.53515625,1,1
keyword_args,20.11328125,21.3046875,20.50390625,21.53515625,1,1
respond_to,20.13671875,21.296875,20.54296875,21.53125,1,1
ruby-xor,21.3671875,22.4375,21.5703125,22.6640625,1,1
setivar,20.2421875,21.3046875,20.51171875,21.54296875,1,1
setivar_object,20.1796875,21.3046875,20.5078125,21.53515625,1,1
setivar_young,20.1796875,21.3046875,20.51171875,21.53515625,1,1
str_concat,46.44140625,48.046875,46.73828125,65.921875,1,1
throw,20.30078125,21.3046875,20.50390625,21.53515625,1,1
