bench,No JIT (ms),No JIT RSD,YJIT 3.3 (ms),YJIT 3.3 RSD,YJIT 3.4dev (ms),YJIT 3.4dev RSD,YJIT 3.3 spd,YJIT 3.3 spd RSD,YJIT 3.4dev spd,YJIT 3.4dev spd RSD,% in YJIT
activerecord,506.01158175617456,0.3126215847603663,286.3786902670798,0.3813439048007711,240.05187270434007,0.3687180041478269,1.7669316850505281,0.49310792833494627,2.107925991393551,0.4834099935260336,99.93071002643434
chunky-png,1164.035934722051,0.18206752040158317,692.3511543804232,0.16919038495119051,635.7600293857487,0.2500529149998437,1.6812796907426737,0.24854369504196427,1.830936015034959,0.3093138249175099,99.98856137350313
erubi-rails,1895.694779790938,0.2561049330604785,1091.842586795489,0.20627606054958822,1028.3154141157866,0.4067706213598282,1.7362345110156587,0.32884578436368855,1.8434954429045307,0.480678765018149,99.8418638614554
hexapdf,3587.764645367861,0.8590698508064903,2393.8510248437524,1.0434299408151735,1942.1302635222673,1.8410862767780989,1.498741821497449,1.3515720661341895,1.847334709084371,2.0316494990783545,98.11832014981962
liquid-c,84.39197438645225,0.6009256770060328,62.386570245249004,0.8813417850494342,57.92762804225352,0.6954821320564283,1.3527266213657425,1.0667122439342682,1.4568518898252685,0.9191338669067276,99.75490913047996
liquid-compile,86.49573831622784,0.4747160790935945,63.29265083507474,0.7888348473883076,58.78353884443641,3.5583864386333497,1.3666000266225966,0.9206605086589357,1.4714278863871815,3.589912171961834,99.95600968441619
liquid-render,209.5692412816544,0.3661731523925287,87.97589521798842,0.6240708621366212,81.85135167133942,0.6835239334477327,2.3821211567370764,0.723565628330304,2.5603638425318263,0.77542745961756,99.89637446662856
lobsters,1349.8510716912838,1.1455254482622752,903.8268514824184,1.3872590929471236,874.2191100736027,1.3703883861827393,1.4934841440894517,1.7990876419955095,1.5440649330779745,1.786111105614939,99.17713192642653
mail,180.5667846073066,0.40286056256461816,133.57040956791298,0.30213728453492317,124.52552941415394,0.40784461159726704,1.3518472032198017,0.5035708208147268,1.4500382809597825,0.5732659592883622,99.88138604718145
psych-load,2815.3131127357483,0.09167798240890634,2040.0172665715218,0.0895178480901579,1635.3350887075067,0.07827502726234029,1.3800437667212486,0.12813390490131926,1.721551217347658,0.12054804996966088,99.99221211765196
railsbench,3466.8217055499554,0.16198961943466464,2081.5867545083165,0.2622611422409,1931.005839817226,0.11876821190583206,1.6654706790584088,0.3082556463944968,1.7953450134972653,0.20086444425008648,99.8082094516329
rubocop,209.438617718015,0.9674667363610251,128.23558217441698,2.272391924162615,110.94536928041857,2.584323692860637,1.6332332584036728,2.4697686010969786,1.8877634918556272,2.7594783629240314,99.86148571738913
ruby-lsp,158.9926838479395,1.2505724382130041,122.20410661677182,1.5105586473309216,119.33135503276998,3.168834545196397,1.3010420701043663,1.9610504456143503,1.332363013931066,3.406676356516432,97.56609213397886
sequel,92.49872798839259,0.4250841911515696,76.48762604391918,0.5808209141856086,70.11303299387392,0.5075900968991502,1.2093293094922286,0.719756558790811,1.3192800830121643,0.662075732856199,98.83321635266891
binarytrees,508.0348728969693,1.070574603199079,288.8360045691754,0.17104957775697213,228.9856316845033,2.3395248781816917,1.7589042392922882,1.084153097613849,2.218632100012897,2.5728401887108974,99.991703446501
blurhash,450.3728231709254,0.05503948570837185,222.36183227598667,0.34776661303839906,196.27689514178914,0.35856852799806366,2.0254052530559314,0.35209510381605946,2.2945789052021586,0.3627681549664196,99.9884327452205
erubi,323.76426458358765,0.2512751997023068,283.21920938712236,0.1567095118977537,259.5885721966624,0.14657692912377832,1.1431578574214776,0.2961369566681375,1.2472207919010632,0.29090208341775636,99.97535230199435
etanni,877.6601119339466,1.331469430030963,420.9974657503828,0.16273442634435722,818.8990364885992,0.09122612579486633,2.0847159029083744,1.3413774027560645,1.0717561907232327,1.3345909669762188,99.94746427669428
fannkuchredux,2377.7284927666187,0.2794352303767332,943.7059098854661,0.050996459484320904,823.5631728312001,0.053347925959608286,2.519565118602674,0.28405050053755215,2.8871233819168904,0.2844820718075039,74.28188447949765
fluentd,2594.0925739705563,0.6714980019812727,2729.0334563702345,0.959848537046818,2406.7902978509665,0.9241566388715401,0.9505535990829672,1.171417423780165,1.077822432759029,1.1423550498138413,99.97594369076894
graphql,4439.686374925077,0.06078564139194639,3987.6283951103687,0.031063500775863485,3700.5596436560154,0.06613712068523997,1.1133651220783316,0.06826298616294468,1.1997337706841638,0.0898276846632724,99.44097377235047
graphql-native,677.2104138774531,0.1877020182572192,668.0665618606976,0.10044114409117662,604.083852050826,0.10297302388643971,1.0136870373983218,0.21288605187794232,1.1210536609749908,0.21409224952377592,99.948906094757
lee,1472.9164324023507,1.073516490880155,1192.1126840170473,1.55483421303171,1012.4785492196679,1.5781661552306547,1.2355513469071417,1.8894303602423612,1.454763099462748,1.9086765230670044,99.95567969132149
matmul,2112.599328532815,0.15375727182258908,1246.0800816615422,0.13406983450694646,1205.2861663202445,0.1623239726778403,1.6953961142817104,0.2040000469682435,1.7527782094957667,0.22358526504276124,99.64089001801622
nbody,144.18240818171645,0.018744085774809526,64.67700132172932,0.059371997039252875,62.865072718033424,0.2999449262958066,2.2292685998921837,0.06226053954120916,2.293521695718271,0.3005300310486961,99.78942231268275
nqueens,262.12241752516655,0.15829489530741386,250.1127950847149,0.2215930223734771,68.257336279651,0.1383446348187663,1.0480168255142002,0.2723246985585359,3.8402087132619465,0.2102296645659763,94.61092209680228
optcarrot,7323.476501554251,0.40611893044911107,2340.2725469321012,0.42798683034523954,2076.842003315687,0.7583504572495915,3.1293263304544197,0.5900045022015465,3.5262559645183837,0.8602488021960824,99.49148977528081
protoboeuf,158.39789293499456,0.26057276549645614,54.472179391357685,0.37805984490995254,40.9686404726677,0.5203169981528644,2.9078677355091336,0.4591594629884137,3.866320461394612,0.5819174724007511,99.98827581855399
rack,64.62737592858272,0.7736811939873283,39.25730532593531,0.9199886370108947,36.12886385109625,1.0794978934142843,1.6462509434106953,1.2020655897906827,1.788801778958287,1.3281183274902637,99.87139203390706
ruby-json,4067.517214640975,0.3378202478561703,3779.964247904718,0.08909675881153938,3513.6541936546564,0.09857147169500662,1.0760729329373027,0.3493719397609458,1.157631625214156,0.35190745217133984,99.98277717505823
rubykon,14437.535843998194,0.37313681923314634,7300.9636756032705,0.45133580003578866,6735.46090926975,1.068204932810524,1.9774835878505088,0.5856066002542792,2.1435111922523937,1.1315002714750741,99.94794593840966
sudoku,2150.7602870464325,0.02721495596652968,839.1106981927386,0.0360429365276612,792.9621305582779,0.09304326701601094,2.5631424932118025,0.045163559445610166,2.7123114763780825,0.09694175243553656,99.71185278561457
tinygql,960.287741724063,0.10420311543438437,544.3372908655716,0.15145920029643148,516.4003883849601,0.12666230604293868,1.7641410166793325,0.18384280954300655,1.8595798208583045,0.16401716080443135,99.9829469261157
30k_ifelse,2527.945774048567,0.09324647117123551,361.43785369183337,0.07346163131682815,358.9236402085849,0.08352439797753534,6.994136746407105,0.11870768998518016,7.043129765928698,0.12518478119722767,99.93984766744519
30k_methods,6795.887203328311,0.0267275094488795,834.3448719153038,0.021462316723700033,837.1110771997617,0.04574117118406589,8.145177650253691,0.03427813881307381,8.118262185779908,0.05297749052786441,99.97615806893054
cfunc_itself,114.60694896855524,0.0916185748222894,26.803417188616898,6.759511195262957,24.433109475908303,8.058097396638052,4.2758334939929785,6.7601320669153875,4.690641159757449,8.058618220077026,94.96247794081287
fib,286.46259052973045,0.05891281259078259,47.950936708139714,0.20439332629811463,47.835719416032525,0.04678145895472204,5.974077050325967,0.21271424804785466,5.988466234579514,0.07522781659259435,99.99397355568544
getivar,114.25241411998573,0.12359300863499417,22.614618311158456,48.82918322635807,21.0552197602326,53.34757379092354,5.052148683120225,48.82933964109111,5.42632256613994,53.34771695780257,76.32341012361404
keyword_args,317.2164884121979,0.0343845182787144,40.94014705883132,5.188445348288972,31.26167635280619,7.298261374712633,7.748298704358714,5.188559282428864,10.147136219831125,7.298342372670631,96.19208812775642
respond_to,308.6999793833291,0.3568519508856271,17.1962407637491,7.763250645254698,13.82058873952905,11.060282896567061,17.951596725377946,7.771447992227598,22.33623944690567,11.066038182969763,95.31960937396323
ruby-xor,774.0547566449848,0.043082997625416765,288.4454855774628,0.2181711884901852,195.73666177327848,0.1431109622586074,2.6835391619852906,0.22238437933364744,3.9545721768851427,0.149455318416496,99.9924171208504
setivar,75.39089916504382,0.01942166014468558,12.460987223450907,42.478267388611435,8.214704449660188,59.893575955213926,6.05015459956192,42.47827182853903,9.177554667613448,59.893579104139896,85.09164823925455
setivar_object,160.07215391551512,4.590017132704476,61.174887473205644,36.15874885489753,56.00855699703684,50.96333578076006,2.6166317671712283,36.44891460702327,2.8579946082878696,51.16961843888441,81.78928418592595
setivar_young,156.41177726070305,0.3370245710706311,57.69046667048674,29.974140179575084,56.00014714318819,49.67499720503676,2.7112239905093385,29.97603484562831,2.793060112159524,49.67614047892525,81.94312309727133
str_concat,85.2299857645007,0.9026067712253197,46.18261492459894,1.3382327338849958,48.166669406859754,1.2577091549507649,1.845499348697628,1.6141765186940078,1.7694805726459986,1.5480734161882514,99.89166998516444
throw,31.569341658817468,0.21414652882225396,25.563917351611394,0.2540492903722104,25.60700452926596,0.2714015622341676,1.2349179988577739,0.33226462006244983,1.232840085717063,0.345713094617151,99.98300412907327
