bench,CRuby 3.2.0dev mem (MiB),MJIT mem (MiB),YJIT 3.2.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,64.55859375,71.359375,325.63671875,1,1
hexapdf,322.67578125,,660.49609375,2,1
liquid-render,31.21875,36.0234375,290.1015625,1,1
mail,48.40625,52.83984375,306.8984375,1,1
psych-load,37.48828125,49.3203125,297.390625,1,1
railsbench,102.04296875,130.83203125,371.2109375,3,2
binarytrees,29.703125,32.34375,286.55078125,1,1
chunky_png,43.921875,50.24609375,300.69921875,1,1
discourse,383.0703125,397.87890625,669.8671875,22,11
erubi,67.84375,109.5234375,340.0625,1,1
erubi_rails,104.96875,110.05859375,368.47265625,2,2
fannkuchredux,24.015625,27.09765625,280.87890625,1,1
lee,35.3828125,37.92578125,294.26953125,1,1
nbody,24.109375,25.98828125,281.0,1,1
optcarrot,75.6328125,83.61328125,334.4375,1,1
rubykon,66.55078125,73.6953125,323.23046875,1,1
30k_ifelse,66.3359375,166.50390625,352.37109375,6,5
30k_methods,55.703125,182.640625,320.46875,3,2
cfunc_itself,24.01171875,26.5546875,280.96484375,1,1
fib,23.98828125,26.39453125,280.97265625,1,1
getivar,24.10546875,26.21875,280.83203125,1,1
keyword_args,24.09375,27.0390625,280.8515625,1,1
respond_to,23.95703125,26.796875,280.83984375,1,1
setivar,24.11328125,26.02734375,281.03515625,1,1
