bench,CRuby 3.3.4 mem (MiB),CRuby 3.4.0dev mem (MiB),YJIT 3.3.4 mem (MiB),YJIT 3.4.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,53.8984375,56.07421875,74.23046875,66.31640625,3,3
chunky-png,54.09375,41.4375,50.19921875,48.23828125,1,1
erubi-rails,100.53515625,97.625,105.953125,115.17578125,4,3
hexapdf,136.48828125,116.0078125,264.765625,183.83203125,3,2
liquid-c,26.17578125,26.51171875,30.89453125,31.41796875,1,1
liquid-compile,24.19140625,25.91015625,27.390625,29.6484375,1,1
liquid-render,26.703125,27.625,31.984375,33.6640625,2,1
lobsters,292.44921875,281.8359375,319.609375,323.32421875,15,12
mail,44.57421875,48.91015625,50.41796875,52.63671875,2,2
psych-load,24.75390625,26.67578125,26.9375,29.390625,1,1
railsbench,96.515625,95.98828125,114.125,125.19921875,6,5
rubocop,85.1875,82.171875,118.30859375,126.46875,11,9
ruby-lsp,53.01171875,53.37109375,58.9609375,61.6484375,2,2
sequel,27.87109375,29.5859375,32.8359375,34.09765625,1,1
binarytrees,17.78125,20.94140625,19.65625,21.3046875,1,1
blurhash,13.59375,13.76953125,14.171875,14.671875,1,1
erubi,20.46484375,21.015625,22.265625,24.265625,1,1
etanni,15.1484375,18.7109375,15.7578125,19.42578125,1,1
fannkuchredux,12.2265625,12.46484375,12.6484375,13.19140625,1,1
fluentd,176.66796875,249.765625,191.74609375,202.89453125,1,1
graphql,31.59375,33.20703125,33.296875,37.07421875,1,1
graphql-native,28.109375,33.21484375,30.61328125,40.203125,1,1
lee,21.7734375,24.0390625,23.9140625,27.54296875,1,1
matmul,17.64453125,20.13671875,17.94921875,21.61328125,1,1
nbody,12.28125,12.546875,12.703125,13.375,1,1
nqueens,12.73046875,12.8359375,13.01171875,15.0546875,1,1
optcarrot,53.05859375,46.65234375,58.6640625,49.2109375,1,1
protoboeuf,26.71484375,28.46484375,32.79296875,32.65234375,1,1
protoboeuf-encode,56.66015625,46.5859375,61.921875,51.83984375,1,1
rack,22.96484375,22.35546875,24.99609375,24.8359375,1,1
ruby-json,12.7734375,13.13671875,13.14453125,13.8828125,1,1
rubykon,16.640625,18.421875,18.21875,18.82421875,1,1
sudoku,12.48046875,12.84765625,12.91015625,13.74609375,1,1
tinygql,18.7734375,19.3125,20.9609375,22.4921875,1,1
30k_ifelse,51.93359375,109.31640625,86.79296875,123.265625,11,9
30k_methods,41.203125,52.77734375,51.89453125,56.8125,4,3
cfunc_itself,12.2890625,12.515625,12.69140625,13.37890625,1,1
fib,12.22265625,12.453125,12.6875,13.375,1,1
getivar,12.29296875,12.45703125,12.703125,13.3671875,1,1
keyword_args,12.22265625,12.45703125,12.6953125,13.37890625,1,1
object-new,12.41015625,12.703125,12.6796875,13.3515625,1,1
respond_to,12.2578125,12.46484375,12.69921875,13.390625,1,1
ruby-xor,13.34765625,14.51953125,13.6328125,15.1953125,1,1
setivar,12.3515625,12.58203125,12.6875,13.4375,1,1
setivar_object,12.3046875,12.5234375,12.69921875,13.31640625,1,1
setivar_young,12.2890625,12.5234375,12.69140625,13.30078125,1,1
str_concat,38.359375,38.82421875,51.73046875,39.49609375,1,1
throw,12.42578125,12.71484375,12.6875,13.39453125,1,1
