bench,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,84.02542555069721,0.42976040623402867,38.64640948383815,0.9072508205803119,2.174210403319265,1.0038914573847546,99.60213160252101
chunky-png,1123.7922426493417,0.13027508953973368,622.1898814302779,0.23419000232248197,1.8061885546354277,0.2679861118460987,99.99649129271883
erubi-rails,1921.13499622792,0.14623702672311825,1022.4153247514838,0.2612783023813674,1.8790162370608892,0.29941880248258834,99.91859452733382
hexapdf,3499.5122975980244,0.6524641249464492,1911.5538998817403,2.1171389561967144,1.8307159938385855,2.215397660508797,98.77968625656752
liquid-c,87.16559120291113,0.6759999568102946,57.138840713268706,0.888985953814131,1.525505070015704,1.1168133092358545,99.75392421450238
liquid-compile,85.1713056800627,0.6690375703078661,58.38439579468307,1.0097054988966807,1.4588025536751217,1.2112458317722492,99.95807937185639
liquid-render,205.53031815068115,0.31390254496748576,79.3374180608976,0.7737946939342085,2.590584911559899,0.8350407391845023,99.9065452825612
lobsters,1328.2263687933269,0.9107334727258274,850.5339020782191,2.0804790177301458,1.5616383609729139,2.2710852915640656,99.48696112253744
mail,180.34087725682184,0.3099164210285934,124.17888850905001,0.4018027022282713,1.4522668017251483,0.5074382716558865,99.90306916504993
psych-load,2958.756615718206,0.10629397812675,1770.0708099330466,0.05696184124573791,1.6715470359234508,0.12059461490512194,99.99657740836788
railsbench,3449.567011371255,0.39789340950195995,1939.3385668595631,1.0990013289155596,1.778733775689954,1.168812682290563,99.84651675084498
rubocop,209.49061174210303,1.569926834029426,110.31336226383519,1.134735105722201,1.8990501915902696,1.9370838970896518,99.93059964286348
ruby-lsp,138.9134328792004,3.4914383406913654,109.30107913076715,1.4198839577060278,1.2709246238365608,3.7691129115748985,97.57480466537983
sequel,91.97418877598027,0.43264542457126454,69.5236990549441,0.5525078470335999,1.3229185159335912,0.70174566933908,98.66463052818081
