bench,CRuby 3.2.0dev mem (MiB),MJIT mem (MiB),YJIT 3.2.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,64.296875,71.4296875,324.140625,1,1
hexapdf,260.9140625,,588.92578125,2,1
liquid-render,31.3046875,36.27734375,290.046875,1,1
mail,48.1875,52.59375,307.140625,1,1
psych-load,33.95703125,47.296875,293.92578125,1,1
railsbench,100.95703125,133.015625,371.4609375,3,2
binarytrees,29.89453125,32.6328125,286.4375,1,1
chunky_png,37.70703125,43.765625,302.8828125,1,1
discourse,370.8515625,420.30078125,679.23046875,22,11
erubi,67.62109375,103.6875,371.1171875,1,1
erubi_rails,104.3984375,107.515625,369.6171875,2,2
fannkuchredux,24.13671875,26.953125,280.85546875,1,1
lee,36.7265625,42.890625,294.76953125,1,1
nbody,24.02734375,25.82421875,281.03125,1,1
optcarrot,61.05078125,69.51953125,320.87109375,1,1
rubykon,47.73828125,54.75,305.640625,1,1
30k_ifelse,66.33984375,168.85546875,352.4921875,6,5
30k_methods,55.65625,182.6015625,320.109375,3,2
cfunc_itself,24.0546875,26.5625,280.875,1,1
fib,23.9921875,26.1953125,280.7578125,1,1
getivar,23.98828125,26.0234375,280.76171875,1,1
keyword_args,23.95703125,26.890625,280.9453125,1,1
respond_to,23.8515625,26.6328125,280.73046875,1,1
setivar,24.11328125,25.984375,280.87890625,1,1
