bench,No JIT (ms),No JIT RSD,YJIT 3.3 (ms),YJIT 3.3 RSD,YJIT 3.4dev (ms),YJIT 3.4dev RSD,YJIT 3.3 spd,YJIT 3.3 spd RSD,YJIT 3.4dev spd,YJIT 3.4dev spd RSD,% in YJIT
activerecord,1483.4350797940385,0.07497857663271244,985.6463555423986,0.038397624988646795,913.4077939974225,0.05632976118505256,1.5050378581045005,0.08423873549998413,1.624066588376653,0.093780749352053,99.80911763375185
chunky-png,2504.97118383646,0.5231134353565984,1400.4300693050027,0.12720453265243517,1252.9358525893517,0.11322554133887451,1.7887156515281142,0.5383573714345393,1.9992812709921404,0.5352267645232843,99.98839037665184
erubi-rails,4650.238403305411,0.06256872069433667,3284.0604200959206,0.06410710645286066,3105.0405733287334,0.07607020992652706,1.4160026943626047,0.08957994143269085,1.497641751688984,0.09849630271026323,99.84160115971882
hexapdf,8561.472443118691,0.3320770360135534,6494.876071065664,0.7092748287661977,5245.655232295394,1.6385840125987803,1.3181887305378477,0.7831640572503733,1.6321073467446243,1.6718949501065747,97.62668907399723
liquid-c,237.95674582067718,0.45656820308166385,197.4729633509693,0.17393733069783937,180.27620003200494,0.6258159783142232,1.205009241684169,0.48857826299939805,1.31995652104067,0.7746613213389498,99.6655841709619
liquid-compile,222.87086805701256,0.1158300119724356,180.19662009408842,2.824525560150051,176.68929571906725,0.2959065789495486,1.2368204683342123,2.8268995793297105,1.26137164761454,0.3177692482591102,99.89537657369964
liquid-render,577.7362014743544,0.07268598205963725,313.9482195324758,0.11802818088183538,286.1900320178584,0.10344164972009177,1.840227673005139,0.13861422535313306,2.018715317933587,0.12642557844355734,99.86189059471401
lobsters,3201.2444335967302,0.43086760311035077,2334.4737503677607,1.4033353093091177,2234.3837797641754,1.3535859354173745,1.3712916810876212,1.467990763514463,1.4327191517361448,1.420507576878697,99.02713349543173
mail,475.6580526725604,0.1930184200989089,369.18379653777396,0.1993233984590959,338.6912176287488,0.22223137661824796,1.2884044671876391,0.2774633807744049,1.4044003148435509,0.29435165236689337,99.76327232366474
psych-load,8410.270308703184,0.042733170896503914,5463.466212525964,0.031166829226039097,4719.31936070323,0.03005082572648007,1.5393653006256633,0.052891352212577195,1.7820939135278107,0.05224151626544817,99.992109285385
railsbench,9495.40141634643,0.043777903635113406,6310.598665475845,0.09461792385738037,5792.464102059603,0.047401834876763284,1.504675216995508,0.10425476661412801,1.6392680643407336,0.06452471461672037,99.8079651753828
rubocop,534.3626637689092,0.47013410284626955,397.0189818514968,4.341820502922691,361.29195533566553,4.119536177649159,1.345937318354177,4.3671994864282215,1.4790328316954882,4.14627596689117,99.63089615595547
ruby-lsp,402.9076348703641,0.19566761773017513,302.4472516758004,1.0196786830724898,313.3543444906964,0.6324107008346247,1.3321583603022764,1.0382824439142988,1.2857892094179233,0.661988754555803,97.52564859595688
sequel,237.38031713371603,0.18839879504270765,215.2196415914939,0.1758927384449539,199.07386801767012,0.2551249506475572,1.102967718830631,0.25774476020126796,1.1924232924064437,0.3171479881955152,96.72922995213504
binarytrees,989.3421461539609,1.0324944582035867,496.5907981728806,2.2442589266504527,464.00481577623975,2.1967506357724917,1.992268382326199,2.470373035812883,2.132180771656168,2.427294411889082,99.98483441764127
blurhash,1042.10247432715,1.3509834055578964,435.65638634865564,0.5806180260987615,410.4953993810341,0.34567053600310255,2.3920284586237095,1.4704670871269556,2.5386459285499554,1.394505031024802,99.98135946107357
erubi,665.9481192214621,0.20044039551356363,621.192597807982,0.1020942508377997,556.4394904808564,0.10057930885608381,1.0720477378053281,0.22494352226229009,1.1968024028020945,0.22426000428877488,99.93965940625208
etanni,2595.3679729253054,0.04105462886734465,911.0736982977909,0.1584145973957792,2453.9085302501917,0.03929255355316982,2.84869157980784,0.16364799790862772,1.0576465833715045,0.05682769849434452,99.91820608528607
fannkuchredux,5621.338637918234,1.2587782223673394,1672.2145538777113,0.11998754663888758,1410.5931334197521,0.15810997794212292,3.3616132719828733,1.264483936020817,3.985088616084653,1.2686691366274887,74.28186557073154
fluentd,5289.581438153982,0.6261193894693142,5827.765607088804,0.19944736288047538,4447.108490765095,1.0493929489866591,0.9076517133290015,0.6571185132298456,1.189442859138331,1.2219865184413221,99.97568482692851
graphql,11232.237550616264,0.15570077519404654,9875.987526774406,0.1891834411319642,9075.015297159553,0.03491948908831051,1.137328041389783,0.24501654187943797,1.2377100404593164,0.15956848722168063,99.44085654703929
graphql-native,1679.876847192645,0.09146403093107267,1580.234793573618,0.05964879297463675,1477.4559438228607,0.022683223664186184,1.0630552206698929,0.10919545529687255,1.137006388729283,0.09423480031262184,99.89849384851787
lee,3668.0304642766714,0.565382406927317,2857.7221751213074,1.1081435024510204,2488.3896209299564,0.8883069305849077,1.2835504081571425,1.244041513811875,1.4740579342658815,1.0529703077428663,99.95543129178314
matmul,3795.5217719078064,4.743749073195688,2181.208922341466,0.2620360521707022,2136.371985077858,0.0640808966279417,1.740100057830967,4.750980757915375,1.7766202695124194,4.744181871593625,99.64085756148958
nbody,303.9413884784398,2.1079188132600364,125.96030951392181,0.5216912375549716,120.03010452414553,0.6169448727019231,2.41299334410453,2.1715163988874773,2.5322096459334356,2.1963475816110694,99.55569410183206
nqueens,583.3655393549374,1.8361853128108936,603.4581874497235,2.609814167656434,105.81593666798793,0.5025535448152927,0.966704158610061,3.1910353324090113,5.513021551614925,1.903716514712434,89.0433401973093
optcarrot,18082.418055832386,0.41531974942124766,8397.430489957333,0.4785908862557957,8634.126972407103,0.3306448089378202,2.1533275062481954,0.633671626843459,2.0942960549016805,0.5308639034035518,99.49147765958995
protoboeuf,455.33993673909987,1.3856704917038978,209.61950831395342,0.09516945174168819,146.48361690342426,0.49254173087474007,2.172221184953471,1.3889348206894863,3.1084700553189006,1.4706053407464583,99.97549347534918
rack,237.84219623248802,0.46796097991156627,176.2626908486709,0.47254147152085335,159.74029532393044,0.7716669049561188,1.3493621088349648,0.6650435482183756,1.48893049026971,0.9024728754507522,99.59627627884498
ruby-json,10963.813506811857,0.13794736456658285,9617.611448466778,0.049036524437346976,9871.106657758355,0.05422807670344125,1.1399725977243225,0.14640374353055405,1.110697502006492,0.148223343957084,99.98260529434572
