bench,CRuby 3.3.0dev mem (MiB),YJIT 3.3.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,45.76171875,51.74609375,2,1
hexapdf,262.27734375,387.5703125,2,2
liquid-c,32.4765625,36.5390625,1,1
liquid-compile,27.140625,30.1875,1,1
liquid-render,28.32421875,32.75,1,1
mail,41.42578125,44.6328125,1,1
psych-load,28.5234375,29.62109375,1,1
railsbench,95.83203125,112.13671875,4,3
ruby-lsp,87.74609375,130.12890625,8,5
sequel,32.62109375,38.0546875,1,1
binarytrees,21.59375,21.9453125,1,1
chunky_png,42.88671875,37.703125,1,1
erubi,33.14453125,153.33203125,1,1
erubi_rails,93.140625,101.76171875,3,2
etanni,147.171875,178.0859375,1,1
fannkuchredux,15.7734375,16.34375,1,1
lee,26.29296875,30.09765625,1,1
nbody,15.6953125,16.21875,1,1
optcarrot,50.24609375,53.24609375,1,1
ruby-json,16.33203125,17.32421875,1,1
rubykon,48.90234375,52.765625,1,1
30k_ifelse,57.71875,97.96484375,9,7
30k_methods,46.61328125,56.640625,3,3
cfunc_itself,15.67578125,16.0234375,1,1
fib,15.67578125,16.0,1,1
getivar,15.7421875,16.10546875,1,1
keyword_args,15.67578125,16.03125,1,1
respond_to,15.74609375,16.12890625,1,1
setivar,15.7421875,16.08984375,1,1
setivar_object,15.6796875,16.02734375,1,1
setivar_young,15.6796875,16.04296875,1,1
str_concat,98.390625,100.37890625,1,1
throw,15.80078125,16.05859375,1,1
