bench,CRuby 3.3.3 (ms),CRuby 3.3.3 RSD,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.3.3 (ms),YJIT 3.3.3 RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,CRuby 3.4.0dev spd,CRuby 3.4.0dev spd RSD,YJIT 3.3.3 spd,YJIT 3.3.3 spd RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,1478.436640040441,0.06284691186561948,1505.096722021699,0.07797154591812014,927.7096419878628,0.053209047944608505,898.5851779580116,0.058763848273125224,0.9822867981896558,0.10014637439221881,1.593641558874499,0.08234644566838686,1.645293820002809,0.08604024752935005,99.80883180242498
chunky-png,2435.777375847101,0.4942215511746116,2628.5890627652407,0.42236105912300426,1343.3671691096747,0.08827657652079157,1351.3356593365852,0.12293745785102196,0.9266482198950854,0.6501106105186603,1.8131881081040773,0.502043519635171,1.8024961888764957,0.5092823972888824,99.98809767581861
erubi-rails,4483.852668851614,0.03411655828033901,4744.788798317313,0.050410893285557576,3095.334979146719,0.03359327286467959,3105.2919153124094,0.055142456247875754,0.9450057440790121,0.0608703352277909,1.4485839817206676,0.04787951055155625,1.4439391822525367,0.06484311860131851,99.84072641188777
hexapdf,8450.206411257386,0.40781937293126963,8765.091383084655,0.5563202655955688,5715.99386818707,0.5714897560524692,5229.304575920105,2.1995800172989184,0.9640751067998047,0.6897890103867834,1.4783442050712907,0.7020806094822479,1.6159331109090271,2.237067029268181,98.55216451349526
liquid-c,232.62063078895338,0.16365392589350305,243.67944870078773,0.364012092389255,181.82493996235632,0.21460210923356499,183.85870859416482,0.45344051373569993,0.9546173550096405,0.3991082696035748,1.279365915573042,0.26988270183146446,1.2652141014566884,0.4820694005610101,99.65911630326241
liquid-compile,208.21763247029105,0.08845625128613108,221.50194095004173,0.43475290709336445,169.23443390848394,0.224820094350942,174.7758002569957,0.34731099914514246,0.9400262208864939,0.4436604541963671,1.2303502760134966,0.24159590893796531,1.1913413193595535,0.358398435430168,99.88423073368747
liquid-render,554.5956446892685,0.1423881822180396,579.2430156753177,0.17488791788662233,295.70588461317857,0.24297545820716854,291.63567665764083,0.23346258471240505,0.9574489975380821,0.22552201280157907,1.8754974910788507,0.2816229176156322,1.9016728373062657,0.27345780825559646,99.85961501412073
lobsters,3027.1622989326715,0.3807691408652699,3187.726202607155,0.7126183815743417,2217.728041112423,1.2279239484031306,2235.042504966259,1.6884550277880919,0.9496305851038391,0.8079666431189532,1.3649835520022702,1.285605834498743,1.3544092750837284,1.7308568743539026,99.08874184466801
mail,449.4822592075382,0.17442462386518956,488.5215014219284,0.16963042039233625,331.4557543755332,0.2297095151001415,340.6212493777275,0.20074775281170656,0.9200869519545004,0.24330727266769808,1.3560852490081774,0.28842747916600286,1.3195954745298075,0.26593910895064476,99.75623599520424
psych-load,7764.0981409698725,0.07586614809921077,8488.949425518513,0.0849834700836532,4865.272713080049,0.0510744213701111,4857.088263705373,0.0161040559069858,0.9146123685965575,0.11392042229060845,1.595819720464276,0.09145637728285022,1.598508760688405,0.07755651516195597,99.99188556482858
railsbench,9163.21238130331,0.30427817312640254,9601.065221428871,0.047153163437203646,5843.910223990679,0.10408291179616012,5823.806397244334,0.04356292434904705,0.9543953894669619,0.3079100963971085,1.5679933520686347,0.32158740517798307,1.5734060777911663,0.30738076553190796,99.807011098692
rubocop,505.70865498578297,0.4207677741854673,546.4374254089455,1.8645401464471103,365.45219731827575,4.0540238430300874,374.11085340109736,5.017021281686071,0.9254648958338062,1.9114276019525311,1.3837887928892558,4.075801128569625,1.3517615177114228,5.0346348487933,99.64135710737328
ruby-lsp,384.6632536391125,0.19860682091201645,370.66668245783995,0.1969362160463601,307.7674739747897,1.0716838953055576,300.5776541788926,0.7634418249509748,1.0377605321537484,0.2796936583182329,1.2498502478875386,1.0899316679361468,1.279746675413786,0.7888523875841744,97.52007777549107
sequel,225.3350900906709,0.3672446437725153,242.37920785028683,0.42619469361913265,192.0703006591521,0.42056055422807825,204.0504242708213,0.49839394477962545,0.9296799510536243,0.5625926992493843,1.1731906979754796,0.5583366441066089,1.1043108138388382,0.6190841239868763,96.68916970582195
binarytrees,986.8678287381217,1.208423713621783,1072.7099113994175,0.4157803897687147,471.6526265773508,2.570136565302499,488.34071759707655,0.19307765557093098,0.9199764244283812,1.2779519569059257,2.0923615668156907,2.8400510269972945,2.0208591935444002,1.2237511400297971,99.98426136053656
blurhash,1028.9445342496037,1.277061407226984,1041.5113001669708,0.9949326446822887,507.15492740273476,0.2724590037178365,460.9973662798958,0.35713576766532834,0.9879341050689009,1.6188813437936262,2.0288564275991203,1.305802338233272,2.2319965568412323,1.3260587446921301,99.98080996010304
erubi,670.2181954468999,0.1566505772944681,694.6472110336317,0.20250482998798344,594.5876449709986,0.17755544795483502,603.2946797087789,0.13101946204588452,0.9648324859026188,0.2560226738692341,1.1271983215856938,0.2367812080067425,1.1109300611940192,0.20421925178954872,99.9312770288235
etanni,918.6683990385221,0.06314728686892396,986.7989745523248,0.17931980497212968,843.5123982624366,0.09243133132972217,885.058662854135,0.06907616003607972,0.9309579992777038,0.1901135773535094,1.0890988691226122,0.11194253369604895,1.0379745858607863,0.09359004073210073,99.92756320653808
fannkuchredux,5689.153720811009,0.39006087522002786,5930.953952670097,1.0848652093871203,1524.418767169118,0.12672497357575496,1405.5579487234354,0.1300529470539392,0.9592308027024505,1.152857323746514,3.732015010137866,0.4101301077770198,4.04761235634436,0.4111705916220528,74.28182896089459
fluentd,5204.964717850089,0.46951787350517954,5564.19738791883,0.13520976368928345,4690.854421630502,0.9156120552263723,5154.3043397367,0.4201178879932098,0.935438546653877,0.4885987246583208,1.1095984334642572,1.0289764182024228,1.0098287518109528,0.6300365650918214,99.97512566081558
graphql,11224.014972150326,0.10981354747422352,11522.807742655277,0.0644702396768698,9081.840444356203,0.02145598217421584,9321.8152821064,0.02918798290378101,0.9740694475532317,0.1273398092226723,1.2358744949241374,0.11189001018828183,1.2040589340678394,0.11362637702076465,99.44060287651426
graphql-native,1506.9525100290775,0.06911101687799,1618.9491126686335,0.12632629019655756,1367.4666723236442,0.06528787053238459,1506.168032437563,0.02333219803569805,0.9308214188060898,0.14399536190007892,1.1020030985240865,0.09507280732450911,1.0005208433419244,0.0729432938595924,99.8960244968345
lee,3500.5466111004353,0.916051526369648,3646.680123358965,0.6860632719366153,2435.6112852692604,1.226944581597692,2427.4255357682705,0.9932084232416113,0.9599269726668744,1.144479450258735,1.4372353389360506,1.5311901923915583,1.4420819751294764,1.3511526083171546,99.95505666449449
matmul,3733.2205589860678,0.30499407723443595,4290.9796342253685,0.5885772807095717,2343.9634669572115,0.07182554439528016,2147.3611395806074,0.06833811460708311,0.870015911800059,0.6629061792709124,1.5926957103270487,0.31333735170860727,1.7385154691377103,0.31255637100551303,99.64079444464143
nbody,276.57863136493796,0.9574751011501107,287.1199032193736,1.1781532361358378,148.15559166777936,0.11493659573523175,126.46432088006961,0.8637112930364378,0.9632861681261379,1.5181579684406237,1.8668119660655902,0.9643489982167343,2.187009185201151,1.2894788742127923,99.5550154688799
nqueens,623.3442629638471,2.0348553761297996,595.8098460261415,1.7610620361147344,589.5896024275116,3.7693834998686815,108.50089110844718,0.23383438331825698,1.0462134305455864,2.6910919524997508,1.05725111229465,4.283560244801818,5.745061230334149,2.0482467919140452,89.06176428710293
optcarrot,18260.83283647895,0.668402295010686,18659.39886942506,0.49108291355349903,7678.531954437494,0.5437973164488803,7512.856927886605,0.4122895889768235,0.9786399317719076,0.8294118735343411,2.3781671997764944,0.8616711375882077,2.430611019450864,0.7853307157842677,99.49044924844445
protoboeuf,422.79626111515233,0.7455241212994568,422.93136395880435,0.5951483077362806,198.52169637456007,0.0555766757963781,128.6895246883946,0.07675729113944105,0.9996805561016157,0.9539432496960633,2.1297231931639504,0.7475927917870149,3.2853976431951235,0.7494650740243951,99.97477485739634
rack,229.04257211557103,0.41653649130406556,235.57208393211081,0.41062222541151705,157.23741186257885,0.6546981532823742,158.2253589812252,0.9798498244104272,0.9722823192478889,0.5849044884336319,1.4566671468476466,0.7759718554814041,1.4475718278683058,1.064710442789516,99.59797152298415
ruby-json,10231.95171058178,0.16055453652726895,10137.96839080751,0.11832793515696673,8437.45601773262,0.1014465714689968,8481.410489976406,0.04152899754695145,1.0092704293554011,0.19944738513702673,1.2126820796550226,0.1899188407249276,1.2063974173487084,0.16583852639462535,99.98226014588188
rubykon,34070.18845304847,0.3476038446862791,37956.97940289974,0.6443855065624561,18972.003569081426,0.3766782891918075,19649.213822558522,0.8573592893244433,0.8976000985590982,0.7321619451381203,1.795813938627572,0.5125572810810025,1.7339212021772479,0.92514506096698,99.94756521913482
sudoku,4840.076345577836,1.2649679879328102,4844.605798274279,1.772474891970519,1511.6832360625267,0.06453817781177197,1453.0937031588771,0.1266568009838817,0.9990650523726706,2.177570034042691,3.2017794668311312,1.2666132744014829,3.3308769661970214,1.2712930251245198,99.71177798601771
tinygql,2452.7187135070562,0.2110814187965549,2657.028554007411,0.24580327337725777,1236.8578386803467,0.14389090996715165,1440.004661340605,0.11835471447824418,0.9231058920340888,0.3239978619746456,1.9830239472985516,0.255460289149491,1.7032713708187874,0.241998354953899,99.97891748624437
30k_ifelse,6692.826585099101,0.060327658890357745,7814.939302206039,0.055442196700817875,1556.2136929482222,0.02022016703631504,1517.3985119909048,0.041557242185594534,0.8564144040389178,0.08193450800611143,4.300711795190317,0.06362610770876874,4.41072436292149,0.07325592675861467,99.93944327022328
30k_methods,16883.936605975032,0.0599171122454888,20108.240820094943,0.04090429618358452,3342.986636608839,0.05319089298261049,3289.3623139709234,0.07523484052832018,0.8396525960193525,0.07254806535058608,5.050554621152263,0.08012073037688826,5.132890510195186,0.09617869602547266,99.97589169949583
cfunc_itself,277.13420723724846,0.6355318376598273,286.52500059259563,0.5533585805721449,46.944446574723166,12.202286870245684,43.22525931621444,13.741222870865874,0.9672252217575256,0.8426781327245274,5.903450300476415,12.218825867506645,6.411394902454438,13.755911700192271,89.82272208067772
fib,523.1373833181957,1.4637042102892457,583.2570326470193,0.5300264975638298,115.27151436326038,0.04558351555309116,105.34852471850489,3.23956707023649,0.896924261579873,1.5567138797281423,4.538305809617535,1.4644138322580278,4.965777970940152,3.5548874550088225,99.9866668789109
getivar,243.4405392003164,0.41672355247520687,251.18392326615074,0.6295174928771939,47.07160367036028,76.60764062999503,44.15919802736126,82.92446784646094,0.9691724535346573,0.7549508547090628,5.171706936205455,76.60877404980224,5.512793485277505,82.92551492838572,53.96379465232221
keyword_args,631.4165830416115,0.025118985402800154,687.5943920629866,0.2645379754979275,79.15431353171448,13.769022404509972,66.41975673525015,18.599637699491335,0.918298040720162,0.26572787567022055,7.9770331504248855,13.769045316917408,9.506457326521756,18.599654661196453,92.20001593161429
respond_to,738.6117676092732,0.4197397894034195,728.7331854458898,0.5091053913796086,40.49317518671079,12.173296174869757,35.131909431134765,15.197822605408605,1.0135558286087094,0.659825575694222,18.24040135661364,12.180530417510852,21.023957409917983,15.20361777460474,89.96334969291729
ruby-xor,1987.618476524949,3.1804110523118174,1936.5030981600285,3.0402524505332607,593.5796222127066,0.0714716405323597,327.8928224179076,0.05848675858927574,1.0263957121542888,4.399789702319948,3.348528827717564,3.1812140225183763,6.061793185554027,3.180948783397407,99.9920405952803
setivar,190.49766030464625,0.5395176288933751,191.81582607886418,0.7849659267507104,34.66224213361593,70.06159149326236,31.30137457414831,74.88902128498188,0.9931279613305944,0.9524971275790448,5.495826252967603,70.06366877234348,6.0859199602683764,74.89096466393231,67.30394595286621
setivar_object,303.31874015123657,0.41531469311806973,304.04095661439254,0.3824911234684018,130.62165637955,41.97648019870685,127.86424603154309,43.99111408106039,0.9976246079765104,0.5646111527873645,2.3221167803130376,41.97853470723756,2.3721935534379974,43.993074504826204,63.38324616608838
setivar_young,304.19524089339075,0.3996678571923105,307.4707041325217,1.819246731550921,130.76682656424717,42.17955083897355,127.88912027156184,44.034215641258996,0.9893470721109118,1.8626306843632212,2.326241669128036,42.18144430165504,2.3785857643516324,44.03602935707273,62.745050379028484
str_concat,204.63592404105367,9.260810817833077,184.34284084470443,2.2715673479558296,78.61133571463132,0.21261002445499952,84.7377106005889,0.3299807189033132,1.1100833810706254,9.535336135658419,2.603135059095127,9.263251050586554,2.414933358367503,9.266687880712402,99.751320224362
throw,61.599010613354494,0.25098705513694447,75.40864532947847,0.24056349575018568,44.08332668300357,0.24030330602400532,49.60522372432116,0.24907228319252245,0.8168693436172156,0.3476568672324268,1.3973312644098645,0.3474768779823808,1.2417847554864037,0.3535979413133675,99.96202056451
