bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,210.96986212330916,1.438696471122558,147.0963267780984,2.380777602100235,1.4342293022827617,2.781717010531921,99.96253478328985
chunky-png,2511.141243328651,0.5972652171246509,1525.102036446333,0.7336322639735127,1.6465398270530838,0.9460137622306866,99.99164530552066
erubi-rails,66.9153943657875,19.346981221308713,46.27964695294698,32.09210027863275,1.445892498571156,37.472771216864814,97.23631696011822
hexapdf,8429.184759656588,0.5130022843209152,5928.926836450894,1.1548304941238918,1.4217049716036585,1.2636474246707068,93.96873215621738
liquid-c,230.7810712086164,0.36549089063668483,187.35550492117596,0.42387391721074164,1.2317816405005575,0.5596898148349456,99.73741761590925
liquid-compile,209.6412071263009,0.16768599514239968,174.87223226672563,0.12758865549791154,1.1988250187516538,0.2107070430210192,99.95091324872222
liquid-render,552.2204929341873,0.08631388860220529,312.3938708449714,0.09864680281931314,1.7677059138213127,0.13107737818596443,99.858219971605
lobsters,3120.3826097150645,0.755008218109272,2330.690833926201,2.026994794394908,1.3388230494984084,2.163040754566726,98.44702563590089
mail,467.71239104452513,0.11709144336168165,368.30370483414225,0.12973137849724173,1.269909547217695,0.17475879570229502,99.88762400169779
psych-load,7334.859079370896,0.1330505567613074,4913.670655339956,0.06519219890328615,1.492745361637069,0.14816367116246648,99.99664907978082
railsbench,7562.259196490049,0.3357606456770047,5122.753877441089,0.6698709713148713,1.4762097452684062,0.7493079002624811,99.4738109402815
ruby-lsp,207.9204534801344,2.222973656803572,164.30386167226567,4.612065975952985,1.2654629742961858,5.119840275378306,94.96770686719529
sequel,230.43606258954736,0.7957014631513147,194.5489518448243,1.1010939826391333,1.1844631410471296,1.3585097633308534,99.89861379053265
binarytrees,1043.8861356213174,0.2680803039035798,515.3085636510247,0.2065030325713903,2.0257496367327095,0.33839407767012764,99.99740367841731
erubi,677.0633911313136,0.19476472948663895,582.687112915365,0.16026618320881958,1.1619673339672036,0.25222717802078065,99.98588520135112
etanni,965.4892228391706,0.11938393887635232,895.025510797087,0.13823262053601554,1.0787281604736947,0.18264934229798555,99.98245131507082
fannkuchredux,5840.579590648413,0.8189911348757676,1753.4486983716488,0.1375562608574678,3.330909878385552,0.8304626444977435,90.91518397902482
fluentd,6162.599541495244,0.7542718355092959,4852.298893531163,1.2696071064648613,1.2700370848364075,1.4767627455446728,99.98055041138578
lee,3444.545507608425,1.0616221746083339,2357.741912383409,1.5678423531779688,1.460951043673131,1.893454854502414,99.97601481613415
nbody,294.338353707657,0.9329517825113636,171.27921217336103,0.04104334037914685,1.7184709689681494,0.9338541557869778,99.9977405470618
optcarrot,17384.688443938892,0.5943011082247723,10012.902493526539,0.6660101737695652,1.7362286764680173,0.8926160197989721,99.50031786153562
rack,475.24490480621654,0.7603584263259079,400.87704559167224,0.9519536427123867,1.1855128898806901,1.2183434139675864,99.73525561723126
ruby-json,10204.891802370548,0.11067982462763307,8615.800539404154,0.12715971597585968,1.184439188871507,0.16858118799754887,99.99577106008483
rubykon,33761.27376481891,0.5364807441423732,20802.01822221279,0.4700238658531095,1.6229806840938144,0.7132559311404683,99.94760714654937
30k_ifelse,7856.970819018104,0.08158187240399241,1779.5784710483117,0.022020974426406156,4.415074101447029,0.08450162850282669,99.98663423629075
30k_methods,20882.064284999735,0.09333583755161114,3685.761136367269,0.053243682305106454,5.665604338533275,0.10745449398172162,99.99384416083794
cfunc_itself,283.08717786446067,0.10595658824135018,85.09775130389248,0.030785168461622478,3.3266117321188475,0.11033823085838156,99.9975855171892
fib,566.9134875809375,2.7244412751998888,146.07570218920176,0.005701754793822604,3.8809567853156963,2.7244472415557115,99.99943344764519
getivar,252.26098648667082,1.4075322223479363,66.57086268572483,0.0098033707913395,3.789360334378911,1.4075663618553098,97.87932019381167
keyword_args,693.2969782863138,1.2452520449220241,134.03358375563204,0.02510887105821764,5.172561673425983,1.245505162891066,99.99894080581363
respond_to,737.1058131731569,0.81542573683441,109.59879949709665,0.7705896443050856,6.725491671034986,1.1219302706506225,99.9988029795966
setivar,195.6163591335974,3.279946891949338,38.2910198238737,0.014310662327051481,5.10867456738863,3.2799781110648225,98.73466155197049
setivar_object,303.21237282976824,0.29994580806400595,115.40997928236355,0.007090193059180302,2.6272630383887767,0.300029596228082,95.69374246892484
setivar_young,310.27394619792005,0.9911053311714119,115.33553932200779,0.04121227406554972,2.690185072370967,0.9919618082416521,95.68504983849084
str_concat,167.23683033913574,0.11709638687367976,97.43081155739375,0.1803288612756512,1.7164675903435456,0.21501177183550566,99.972245663878
throw,71.54650930315256,0.1225972337917406,51.06579697291766,0.15270619677198222,1.4010651658114077,0.19582968177972934,99.98686783422681
