bench,CRuby 3.1.0dev mem (MiB),MJIT3.0 mem (MiB),YJIT 3.1.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,60.8125,64.75390625,321.62109375,2,1
liquid-render,28.19140625,31.9140625,286.66015625,1,1
mail,48.57421875,50.35546875,307.3359375,1,1
psych-load,27.453125,31.30078125,284.15625,1,1
railsbench,181.171875,184.30859375,451.31640625,5,3
binarytrees,28.27734375,31.453125,284.828125,1,1
fannkuchredux,22.7265625,22.01953125,279.22265625,1,1
jekyll,848.56640625,843.80078125,1115.91015625,3,2
lee,28.43359375,28.62890625,287.04296875,1,1
nbody,22.40625,22.1640625,278.98046875,1,1
optcarrot,97.5703125,108.1875,356.7421875,1,1
30k_ifelse,63.890625,63.625,349.12109375,6,5
30k_methods,54.72265625,56.29296875,321.26171875,3,2
cfunc_itself,22.34765625,22.13671875,279.046875,1,1
fib,22.39453125,21.96484375,278.9140625,1,1
getivar,22.328125,21.96875,279.08984375,1,1
respond_to,22.41015625,22.03515625,278.86328125,1,1
setivar,22.4140625,22.046875,279.1015625,1,1
