bench,No JIT (ms),No JIT RSD,YJIT 3.3.1 (ms),YJIT 3.3.1 RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.3.1 spd,YJIT 3.3.1 spd RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
nbody,151.506938119518,0.2045210776838204,64.6781049553912,0.06466602284043763,62.5356954898923,0.41526006965959816,2.342476456662004,0.21450073595899688,2.4227273228936297,0.4628928565776811,99.78925454866994
nqueens,262.546532299547,0.07697216535853023,249.6880011817625,0.3002076373678999,62.73517830699098,0.17682547035817836,1.0514983942236935,0.3099182791866227,4.184996988687761,0.1928521744947978,94.61080494262649
optcarrot,7295.70109192282,0.40582418102010065,2349.260917119682,0.43128511699265154,2057.283570058644,0.7668528803494575,3.105530355848143,0.5921993904421048,3.546278791170656,0.8676154712779706,99.49147773566166
protoboeuf,162.70335051630224,0.2722772811047813,54.48542823670087,0.38805000950884777,38.46844478288692,1.0389572990209954,2.9861809988804824,0.4740440145024815,4.22952764102079,1.0740424512070341,99.98814942672746
rack,63.2057906078395,0.7988218189038838,39.094529692132745,1.0389923923491577,35.19697972349071,1.0608759006719855,1.6167425751270472,1.3105805926063208,1.7957731346378993,1.3279962255155342,99.87148332458756
ruby-json,4359.147987700999,0.02642619387090663,3774.315132573247,0.0690617703881471,3803.5380013287067,0.05338082640264122,1.1549507220741861,0.07394505968384836,1.1460771487436692,0.05956388461082487,99.98260237005977
rubykon,14015.189919061959,0.6764599805243696,7467.221271805465,0.9152408120833546,6713.146416470408,0.29430272597466434,1.8768949531441017,1.1380965905203428,2.0877229617212443,0.7377073944099712,99.9479334943665
sudoku,2278.663252107799,0.020434164700515352,839.3202469182702,0.032414848971372597,740.5701986844501,0.11427956470994767,2.714891318867096,0.03831810956773159,3.0769037913699733,0.11609209274236942,99.71182768971646
tinygql,927.0712958405848,0.06765123344906047,547.9293970598114,0.12092502375395021,495.4759167762948,0.1394714500166013,1.691953928398893,0.13856244353024633,1.8710723658828272,0.1550128212662185,99.98270689500842
30k_ifelse,2504.000398144126,0.10751237234192684,361.30672342010905,0.08280320214268913,359.6661334059068,0.0967620970824764,6.93040078092486,0.13570291261307604,6.962013282796902,0.14464374731867155,99.93971119059896
30k_methods,6791.080128587782,0.03064859604001421,836.5062498845733,0.03480346842199703,842.1261868654535,0.04132329866251924,8.11838540300788,0.04637475448371581,8.064207282124089,0.05144853206434309,99.97606817435218
cfunc_itself,119.02450408341953,0.3220586322136967,26.811957619139466,6.912699460782338,24.44871664231814,8.604378295420881,4.4392321431410515,6.920197655969358,4.868333410899806,8.610403452411118,94.96232156146405
fib,258.4307576729872,0.05362180945900624,47.97593273778821,0.19894351731573748,47.82095124408554,0.034988134979978595,5.386675004015803,0.2060432516041598,5.404132518274608,0.06402708832232787,99.99385477735547
getivar,131.4524216960146,0.04095620984890399,22.490449119185175,49.232756237979736,21.293099398948584,61.92453618046544,5.844810879471539,49.23277327349596,6.173475229374334,61.924549724458224,75.7627848952742
keyword_args,312.6438725306544,0.06379158353719541,40.944409085851575,5.173009911317253,31.283346973596363,7.748250317359064,7.63581352157526,5.173403223093741,9.993939356761626,7.748512911945428,96.19196838738712
respond_to,293.10833602663007,0.3230771214210939,17.193599341057794,7.798550281478631,13.838636678901864,12.366793743303598,17.04752624581034,7.805239606772887,21.180434375699576,12.371013148315651,95.31946353438643
ruby-xor,827.3878024408111,0.06213112632625487,288.37467434796247,0.21239726427671124,180.91106780159933,0.1139090796034725,2.869141696688862,0.2212981579923343,4.573450438909502,0.1297518989251382,99.9922900507644
setivar,80.68972745220799,0.018520777220912128,12.469128972389639,42.84889110306585,8.245459500257324,64.54879700818266,6.471159904663674,42.84889510572688,9.785958860108382,64.5487996652359,84.9868624061831
setivar_object,114.63553993593133,1.7710123899338492,61.181251969883,36.1788836674907,40.845539223529016,30.14459078331855,1.8737037285925706,36.22220463073893,2.806562041171333,30.196569977052572,81.94303622676216
setivar_young,112.27881478853234,2.024801798180469,57.62144333186621,29.855044041287485,39.12182559583119,29.51926172523342,1.9485595690804076,29.923627404262515,2.869978920423814,29.588623407058762,81.94303660472909
str_concat,95.46795872146966,0.8681660016793719,46.24651980857864,1.299850470219272,47.01207428696049,1.1581819791622339,2.064327415698003,1.5631133840515887,2.0307114750720356,1.4474452332741632,99.89154025327052
throw,32.55876794196012,0.17157531160719114,25.56551240954254,0.2608879999910376,26.44808405141036,0.24367038107676292,1.2735425529670703,0.3122509184813207,1.2310444824158786,0.2980156743649562,99.98255597472168
