bench,CRuby 3.3.6 (ms),CRuby 3.3.6 RSD,CRuby 3.5.0dev (ms),CRuby 3.5.0dev RSD,YJIT 3.3.6 (ms),YJIT 3.3.6 RSD,YJIT 3.5.0dev (ms),YJIT 3.5.0dev RSD,CRuby 3.5.0dev spd,CRuby 3.5.0dev spd RSD,YJIT 3.3.6 spd,YJIT 3.3.6 spd RSD,YJIT 3.5.0dev spd,YJIT 3.5.0dev spd RSD,% in YJIT
activerecord,271.83304782076175,0.05568146603697936,257.4271821070267,0.3399733213747239,120.58746094482933,0.056415547259318584,122.02049913764999,0.9262455000870901,1.0559609346449892,0.3445029534076429,2.2542397500609925,0.07926625784402652,2.227765414351484,0.9279176429466198,99.94619190171896
chunky-png,700.3861827631414,0.041415016359715444,701.5372616842318,0.08556175043717906,392.5836958145131,0.04475512530165965,333.49784099973476,0.10592372273775107,0.9983592048719879,0.0950579650421237,1.784042970276733,0.06097724838694144,2.100122089737002,0.1137323112343166,99.99747837277475
erubi-rails,939.6790585186089,0.12308489947814774,924.461261481661,4.461204147402771,599.2640363000419,0.1479797581158134,611.1432987999251,0.1831516061360082,1.0164612598396583,4.4629017844092465,1.5680551503146214,0.19247831382148062,1.5375756559285112,0.220668084030621,99.92779985485092
hexapdf,2203.539982800021,0.743551894572073,1950.3590502726986,1.21847915476801,1228.6770979000266,2.3904034094871345,1204.1766887004997,3.1058159963148566,1.1298124734991348,1.4274315642180129,1.793424803446052,2.503377294777884,1.829914167478192,3.1935814414050827,97.87620160491471
liquid-c,44.361510093741195,0.42451551824032263,46.998721786726065,1.575280004156746,34.86307583085745,0.33884489610011304,37.49339643391237,2.2819847146996253,0.9438875868805074,1.6314780160096944,1.2724496917302015,0.5431659864534469,1.183181955039333,2.321134994641539,99.79421657230648
liquid-compile,46.01329706182348,0.239452030158024,39.068195921337804,1.6824860323762643,36.55748071302117,0.15989466427020133,30.687351207806195,0.7503481062353907,1.1777686677539283,1.6994400618697978,1.258656126307804,0.28792981507457616,1.4994222456749118,0.787629072138552,99.94716496016152
liquid-render,119.80926520731359,0.16639736737248975,126.27553217600914,1.9953087322576677,52.68866819847106,0.3369369938536504,58.38355189060893,4.276473411942904,0.9487923997842864,2.0022350064096366,2.273909538878613,0.3757853399157957,2.052106480808083,4.279709444217338,99.9141545579893
lobsters,842.1911936129471,0.8167630241853092,852.284582100098,0.3495432987049716,590.0715935001244,1.9329483967029477,600.1739448000308,0.8610089269715157,0.9881572555703403,0.8884156433482501,1.4272695091409608,2.0984259200631383,1.403245177351964,1.1867763942718834,99.4875014786042
mail,103.49006575354996,0.21239240271590426,117.68606908000584,4.846004552102196,71.19086065860539,0.29225652482165676,93.42568998157303,6.038939745797922,0.8793739697703294,4.850656723756757,1.4536987584661307,0.36128162011409676,1.1077259988549402,6.042673562762538,99.88059263306606
psych-load,2016.0576203998062,0.030678774738007335,1891.8542582728564,0.12979692101233375,1224.9991107000824,0.04509929381442024,1150.053396800024,0.20764190464755805,1.0656516544991894,0.13337326540093186,1.645762517531655,0.05454478455347312,1.7530121870944453,0.2098960404226125,99.99791148691864
railsbench,2025.1952962002179,0.04660413570956731,2027.1412195000266,1.5535812538188658,1218.3920406999732,1.388589508355571,1189.683580899964,0.26977309594849486,0.9990400652499737,1.5542801091446274,1.6621869058145944,1.389371357190151,1.702297424890248,0.2737690062130328,99.80214962373657
rubocop,150.9013222396239,2.226059971564711,148.583588820512,0.49171082660618376,95.44412390861244,6.004237439298041,101.28449223042203,0.7105108467363329,1.0155988520502874,2.279719836735299,1.5810436102290764,6.4036091561299235,1.489875882443323,2.336700378810399,99.7535946724106
ruby-lsp,149.17282970408368,0.10934709293558023,145.55669458214783,0.16414594249839687,88.79537602787765,0.11357809646981885,86.3744987796223,0.09755440597785389,1.0248434820007197,0.1972325459252337,1.6799616869379583,0.15766030169693923,1.7270471239976322,0.14653889879193974,99.81856395376153
sequel,44.367706904748296,0.3785766744756665,45.889529856699774,0.45297197786180887,37.20265533286583,0.536688140933157,38.52740032784068,0.48851962936007665,0.9668372511833591,0.5903421983774274,1.1925951657959388,0.6567758057932271,1.1515883897488741,0.6180386126506672,99.3370122765859
shipit,1524.8727896922412,1.6998312184768887,1485.9771716669154,0.49563048177010005,851.9504239002345,3.795954628694098,834.4775044000926,0.6979291841156043,1.026175111412845,1.770614510775365,1.7898609436818682,4.159170315629401,1.8273384023557053,1.8375340316165292,99.79778651311817
