bench,No JIT (ms),No JIT RSD,YJIT 3.3 (ms),YJIT 3.3 RSD,YJIT 3.4dev (ms),YJIT 3.4dev RSD,YJIT 3.3 spd,YJIT 3.3 spd RSD,YJIT 3.4dev spd,YJIT 3.4dev spd RSD,% in YJIT
activerecord,1477.5474701415408,0.06661169413462262,980.3568261365095,0.049782777296607295,911.3584164044131,0.05922659579335463,1.507152733321,0.08315914087367735,1.6212583803976004,0.08913421029410609,99.80850578012398
chunky-png,2517.391052097082,0.799212464576513,1395.582255596916,0.09250964179155785,1247.9381396302156,0.09034573792023515,1.803828503838599,0.8045486917265272,2.0172402558695945,0.804302751390803,99.9885729493756
erubi-rails,4634.354464709759,0.06141738880750671,3287.461454793811,0.08473304594252952,3126.8757063895464,0.09290368715364639,1.4097060995048,0.10465077506942445,1.4821038313866417,0.11136961315670918,99.84187025777966
hexapdf,8738.011947646737,0.5318833141998142,6503.868612647057,0.7759896630416052,5148.988851904869,0.690728728671065,1.3435099120322467,0.9407761779890063,1.6970345438627448,0.871783250891943,97.66327163567658
liquid-c,239.2613052808005,0.47348044581397947,197.52846485082532,0.18587370606460088,182.81085097364016,0.6205245493936352,1.211275070970111,0.5086578095089019,1.3087915952828209,0.7805347198993641,99.66804317122582
liquid-compile,219.62244846806752,0.11785308729864068,180.59139948698783,2.826694978498297,171.4741549023041,3.143864474788269,1.216129057596079,2.8291507297514755,1.2807903826276064,3.1460726606392195,99.89398382289302
liquid-render,578.5735156387091,0.06986504069268282,314.10872086006054,0.11616046354161687,285.3820743921556,0.10798644348700233,1.8419530475133512,0.13555211986978855,2.0273646018974083,0.12861646818336203,99.86346722488783
lobsters,3191.0606898367405,0.4348450443041865,2345.6760566681623,0.9974729994444985,2221.9483833760023,0.9089856764843426,1.360401271422524,1.088137214314773,1.4361542841010015,1.0076433757086918,99.03326118067736
mail,478.6071295205217,0.17844072430244895,367.08313716309414,0.18730758409280387,338.0499193444848,0.2300770930399338,1.3038112652608114,0.25869909769511257,1.415788326317582,0.29116414757193054,99.7602060372162
psych-load,8173.588607087731,0.03222711208600362,5459.709436446428,0.09343761046320385,4709.695762395859,0.05661657375761704,1.4970739198179182,0.09883913092736735,1.7354812326411853,0.06514616778794845,99.99221310914866
railsbench,9548.763289302588,0.03353055213279556,6304.26199734211,0.41789575201896656,5761.219481006265,0.0391175110130321,1.514652039101225,0.4192387833703219,1.6574205028611033,0.05152162258882,99.80816573276203
rubocop,532.0326889949766,0.3630050979694335,396.42191186266126,4.391303777131552,357.0595358808835,3.9932818525249174,1.342086986299832,4.406282056814071,1.4900391546256444,4.0097472058543335,99.63152037226578
ruby-lsp,389.66569521311504,0.1778179188667536,300.43240992183036,1.0562368940527755,309.500562005687,0.6342270159719007,1.2970161751673275,1.0711001767474215,1.2590144996439618,0.6586828675916241,97.52628893780617
sequel,240.5519569049711,0.14997517103547328,214.17801958004026,0.18785313649356944,198.21344851188258,0.22021838667512536,1.1231402614359998,0.24037752144822339,1.213600584173028,0.266437027751239,96.75430929844534
binarytrees,990.6626308248157,0.9721616445029719,496.7493913045117,2.247290462809127,463.10788372700864,2.2456254264639472,1.994290578239543,2.4485531824478683,2.1391616632654613,2.4470250957078696,99.98512677660109
blurhash,1008.519285172224,1.066234412951349,434.85350957361317,0.35688822392507935,409.7966172848828,0.3491582112061269,2.3192161566342357,1.124377617946082,2.461023938787471,1.121947984451316,99.98164027343432
erubi,656.9278504078587,0.13670465898295284,619.7304132466132,0.22071049312229135,548.1642276876503,0.2938722878217285,1.0600219649805105,0.25961757560290566,1.19841430218643,0.32411276639037573,99.93829953228544
etanni,2650.4172276705503,0.046762772578557724,921.1780483955922,0.21801536434583038,2480.085826665163,0.028357484976370563,2.8772040674294823,0.22297411506737522,1.0686796397019949,0.05468915663473878,99.91946961519687
