bench,CRuby 3.4.0dev (ms),CRuby 3.4.0dev RSD,YJIT 3.4.0dev (ms),YJIT 3.4.0dev RSD,YJIT 3.4.0dev spd,YJIT 3.4.0dev spd RSD,% in YJIT
activerecord,206.94627580522086,0.3160010673077371,127.80409128798024,0.4715403557779777,1.6192460954861765,0.5676327876953998,99.55241095722707
chunky-png,2490.3304809083543,0.2068142821566194,1257.586443175872,0.11907939727142636,1.980245965930856,0.23864628670583576,99.99251093528663
erubi-rails,4579.941530774037,0.057880587319820986,3090.5248871694007,0.08357205543690942,1.4819299950594436,0.10165850106330154,99.86660129742398
hexapdf,8581.007854267955,0.5236494704103213,5181.346599260966,1.172868346091062,1.65613469199144,1.2844566653349554,99.58445846108413
liquid-c,235.44087102885416,0.4532799257183818,178.89339412709018,0.5358348406103168,1.3160959474087193,0.7018416256329809,99.75131970995668
liquid-compile,220.29561689521512,0.1683178028037551,166.58105454978102,2.0169381071610815,1.32245300938098,2.0239491621232015,99.95374285353917
liquid-render,571.4979055240595,0.0959857279534809,281.4310703931066,0.13729381827724713,2.0306851859881134,0.16751970781942463,99.90362412224334
lobsters,3152.100928251942,0.5172576274604594,2226.569832364718,0.9279037245506025,1.4156757548916703,1.0623374111838968,99.26639403381402
mail,475.8003620517175,0.194890215099216,341.7089613561599,0.21407330016959772,1.3924140595066088,0.28949883209940824,99.90010181659909
psych-load,8221.453928823272,0.12971278170047243,4687.613435213764,0.04952981649640118,1.753867728738677,0.1388474287073462,99.99647800768456
railsbench,9362.1058691293,0.08104857713512194,5769.655887782574,0.07267183174807244,1.622645449090621,0.1088580129583852,99.84617593209167
rubocop,520.8589660624663,0.35102106112286136,366.5598604828119,7.6655758564428185,1.4209383574525052,7.673608603273356,99.66481492865834
ruby-lsp,384.03247378559576,0.1757163191117109,304.0818291561057,0.11518365340250841,1.2629247688076948,0.21010354307654552,97.5825529251521
sequel,232.39042145891264,0.11654518918124271,195.82628583996345,0.08480252250517015,1.1867171991855616,0.14413274764789416,98.64659459123126
binarytrees,983.6452982292093,1.0822144266043914,479.48962805428727,2.0384966208611828,2.0514422850411314,2.3079550555444386,99.9974294265794
blurhash,1053.5047933459282,0.8334231889895544,414.54937768479186,0.6981240174341153,2.5413252318206943,1.0871850604491708,99.98771482063151
erubi,664.7165347409399,0.12143294491170552,550.6964567812938,0.035730093301291024,1.2070470520657963,0.12658040795181644,99.98350337955685
etanni,2487.236907401559,0.04755223840408848,2295.6943732819386,0.06294224452833215,1.083435554988877,0.07888562304693819,99.97801102242128
fannkuchredux,5587.179511636496,0.8975643123721417,1518.4713196754456,0.0947954983236142,3.6794764835141476,0.9025563036988318,90.91518529724063
fluentd,5336.069892967741,0.327375487893096,4706.69552932183,3.458848561921777,1.1337189456435044,3.4743068494854605,99.983929649672
graphql,11652.06335609158,0.09282290260671647,9331.950143476328,0.7588888658158681,1.2486204037681417,0.7645445715637714,99.62735678784351
graphql-native,1631.821842615803,0.10128629451112006,1353.5836876680453,0.1366259720577524,1.2055566696634077,0.17007518836243896,99.93203189646358
lee,3609.7027004829474,1.2917678826548888,2611.0200168831007,1.2465408295371243,1.382487563152435,1.7951401901695023,99.96411601301388
matmul,3679.4483768443265,0.09345528454764351,2134.386143833399,0.08760993273196548,1.7238906781113028,0.12809914333507674,99.76069305182064
nbody,297.41964512667454,1.1827511679885294,121.94869243311923,0.07031372744525617,2.4388916288691616,1.184839375462124,99.9479730939625
nqueens,574.3806906044483,2.1396681967322815,117.9675633708636,0.5241593241509527,4.868971386640615,2.202935085108492,92.43213665230189
optcarrot,18206.949126844604,0.5200920794198828,7706.784538924694,0.5329028648962725,2.3624572653986466,0.7446349672758811,99.50368351170917
protoboeuf,423.6728847026825,0.7473621641495939,150.8468153576056,0.2401035334745054,2.8086299581353487,0.7849840197031449,99.96646396629149
rack,510.3374929477771,0.30182334014547935,418.2295836508274,0.3839243882294944,1.2202328885798022,0.48835976956948984,98.29127209668121
ruby-json,12138.957433526715,0.16826408288909495,10588.458769147595,0.0808472199246164,1.146432894360124,0.186679068350063,99.9908453959415
rubykon,35285.502145811915,0.4213736526264819,19773.04273719589,0.6514905060123162,1.7845256602533355,0.77588377644591,99.9486573615589
sudoku,4586.439859370391,0.39679767490370393,1421.0184320807457,0.08371057374066815,3.227572391622418,0.4055315708609841,99.80795258675224
tinygql,2526.864613840977,0.4818996179849039,1475.8721268425386,0.22901471805811557,1.7121162246263963,0.5335494193617255,99.98629739081939
30k_ifelse,6992.084402760322,0.048543508200642585,1551.4882638034496,0.049359946623281144,4.506695001107732,0.06923060391964682,99.98547060646814
30k_methods,18993.472657692822,0.0887147008976843,3340.4049902506495,0.09565018076203682,5.685979009469638,0.1304578676629965,99.98971412297557
cfunc_itself,277.443325505656,0.22303499214379996,42.4429458256789,0.015080924883865627,6.536853653965668,0.22354427305555763,98.96134913714754
fib,510.03389749010756,2.7482830123030713,115.25981005563933,0.007677008954224354,4.425080149307022,2.748293734697972,99.99943874566425
getivar,255.1788525928159,3.0125347668419367,40.47264824266214,0.01517512617806396,6.30497048433397,3.0125729876446017,97.87932387812334
keyword_args,668.2783698807787,0.12095441944687206,72.89784161138881,0.010517025410940744,9.167327250144176,0.12141078785356857,99.46068394117347
respond_to,739.6021062238427,0.8436969930260251,34.08220214743302,0.5351342151490521,21.700537512936133,0.999096213717352,99.45996158846945
ruby-xor,1845.2836239089568,2.7545678091079555,361.3817819704612,0.03999100101242061,5.106188845069638,2.7548580898361674,99.99495611524145
setivar,189.40843902774105,0.180614897682737,29.592867416620756,0.020264893358318416,6.400476045838001,0.18174819715135987,98.73466526334457
setivar_object,303.0994775929029,0.36766561326481445,112.7389260500921,0.007980569290702962,2.6885077604715684,0.36775221639521877,95.69375475079252
setivar_young,305.404389442494,0.13675021349381183,112.73918655675385,0.008624916517621675,2.7089461860606106,0.1370219328266065,95.68506214414465
str_concat,170.05748022972736,0.09251663723011992,79.35008217874389,0.22280527773390887,2.143129226339755,0.2412499118143961,99.97290099219973
throw,68.08145928551399,0.21704764104523544,46.17760678575862,0.2426669787475798,1.474339274475147,0.3255717141549304,99.98699230604393
