bench,CRuby 3.3.6 mem (MiB),CRuby 3.5.0dev mem (MiB),YJIT 3.3.6 mem (MiB),YJIT 3.5.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,63.64453125,66.51953125,74.16796875,72.62890625,2,2
chunky-png,40.890625,58.25390625,39.78125,56.00390625,1,1
erubi-rails,110.9296875,100.5234375,113.4921875,107.30078125,2,2
hexapdf,140.12890625,194.2265625,289.79296875,280.7421875,2,2
liquid-c,34.20703125,30.81640625,39.8671875,35.86328125,1,1
liquid-compile,32.171875,32.73828125,35.40625,34.34765625,1,1
liquid-render,34.60546875,28.3359375,39.8515625,35.05859375,1,1
lobsters,270.671875,281.26171875,318.8203125,326.875,9,7
mail,54.28515625,54.4921875,56.921875,54.16796875,1,1
psych-load,34.4140625,58.734375,35.05078125,170.5390625,1,1
railsbench,107.5390625,106.6640625,122.83203125,134.609375,4,3
rubocop,90.828125,82.8359375,123.6953125,126.375,6,5
ruby-lsp,74.78515625,61.17578125,76.28515625,75.53125,1,1
sequel,36.109375,30.5546875,41.25,34.92578125,1,1
binarytrees,26.39453125,18.05078125,26.921875,18.84375,1,1
blurhash,21.91015625,14.921875,22.32421875,16.703125,1,1
erubi,29.21875,25.8125,31.15234375,27.84375,1,1
etanni,23.359375,21.8125,23.953125,22.19921875,1,1
fannkuchredux,20.5,13.5625,20.67578125,15.23046875,1,1
fluentd,192.99609375,174.19140625,205.30078125,209.77734375,1,1
graphql,39.74609375,32.54296875,42.5078125,41.1953125,1,1
graphql-native,37.4375,32.3671875,40.1484375,40.19921875,1,1
lee,30.4453125,30.37109375,32.1328125,30.5234375,1,1
matmul,27.8515625,21.93359375,27.99609375,24.44921875,1,1
nbody,20.58984375,13.33203125,20.94921875,15.0859375,1,1
nqueens,21.01171875,13.62109375,21.171875,16.2421875,1,1
optcarrot,61.42578125,46.46875,64.98828125,51.30859375,1,1
protoboeuf,36.71484375,32.0625,41.1796875,29.79296875,1,1
protoboeuf-encode,64.4765625,81.15625,71.51953125,81.796875,1,1
rack,31.25,25.26171875,32.60546875,27.61328125,1,1
ruby-json,20.99609375,15.47265625,21.16796875,19.921875,1,1
rubyboy,82.34375,67.75390625,90.13671875,97.2421875,1,1
rubykon,25.05859375,22.2578125,26.36328125,26.04296875,1,1
sudoku,20.8203125,13.40234375,21.08984375,15.8125,1,1
tinygql,26.89453125,21.5546875,28.953125,24.66015625,1,1
30k_ifelse,60.265625,110.8828125,91.30859375,122.55078125,7,5
30k_methods,49.453125,53.2578125,59.1796875,57.80078125,3,2
attr_accessor,20.5078125,13.30859375,20.83203125,15.02734375,1,1
cfunc_itself,20.59375,13.3046875,20.859375,15.015625,1,1
fib,20.50390625,13.5546875,20.859375,15.00390625,1,1
getivar,20.52734375,13.30859375,20.859375,15.0234375,1,1
keyword_args,20.53125,13.55859375,20.859375,15.01953125,1,1
loops-times,22.2578125,15.84765625,26.01171875,23.25,1,1
object-new,20.72265625,13.30859375,20.859375,15.0,1,1
respond_to,20.48828125,13.30859375,20.86328125,15.046875,1,1
ruby-xor,21.65625,14.36328125,21.76953125,16.0859375,1,1
setivar,20.59375,13.30859375,20.859375,15.046875,1,1
setivar_object,20.55859375,13.3125,20.89453125,15.01953125,1,1
setivar_young,20.59765625,13.3125,20.89453125,15.015625,1,1
str_concat,46.70703125,39.78515625,60.28515625,41.47265625,1,1
throw,20.7265625,13.3046875,20.86328125,15.01171875,1,1
