bench,CRuby 3.2.0dev mem (MiB),MJIT mem (MiB),YJIT 3.2.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,63.73046875,71.19140625,324.78125,1,1
hexapdf,276.1171875,,607.05078125,2,1
liquid-render,30.54296875,35.1328125,289.50390625,1,1
mail,48.25,51.78125,306.01953125,1,1
psych-load,35.38671875,41.94140625,293.55859375,1,1
railsbench,102.14453125,134.01171875,372.11328125,3,3
binarytrees,29.8515625,32.0703125,286.578125,1,1
chunky_png,42.140625,44.3671875,300.91796875,1,1
discourse,388.2578125,421.31640625,688.65234375,7,6
erubi,86.71875,120.3203125,370.80859375,1,1
erubi_rails,102.27734375,105.55078125,367.34765625,2,2
fannkuchredux,23.7578125,26.66796875,280.57421875,1,1
lee,33.98828125,42.328125,293.44140625,1,1
nbody,23.4921875,25.53125,280.56640625,1,1
optcarrot,57.3359375,65.69921875,317.9375,1,1
rubykon,47.71484375,77.53515625,305.44140625,1,1
30k_ifelse,65.734375,172.11328125,351.9375,6,5
30k_methods,54.953125,181.88671875,319.82421875,3,2
cfunc_itself,23.453125,26.0234375,280.4296875,1,1
fib,23.6015625,25.8203125,280.46875,1,1
getivar,23.72265625,25.703125,280.6015625,1,1
keyword_args,23.58984375,26.52734375,280.44140625,1,1
respond_to,23.65234375,26.3125,280.5,1,1
setivar,23.80078125,25.4765625,280.328125,1,1
